Activity_ID,L3(도메인),L4,L5,L6 Name,Output Type,Cadence,Digital Trace,규칙 위반 여부(Y/N),구분,seq,sequence_no,pre_dependency
V2-L6-0752,교육,플랫폼,이러닝 컨텐츠 소싱/관리 및 큐레이션,이러닝 컨텐츠 소싱 발행,training_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,5,5,V2-L6-0751
V2-L6-0753,교육,플랫폼,이러닝 컨텐츠 소싱/관리 및 큐레이션,큐레이션 수료 발행,training_status,상시,업무 처리 이력 로그 | 결과 데이터 저장 이력 | 큐레이션 수료 발행 관련 증빙 기록,N,신규,6,6,V2-L6-0752
V2-L6-0754,교육,플랫폼,이러닝 컨텐츠 소싱/관리 및 큐레이션,큐레이션 운영계획서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,7,7,V2-L6-0753
V2-L6-0755,교육,플랫폼,이러닝 컨텐츠 소싱/관리 및 큐레이션,확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,8,8,V2-L6-0754
V2-L6-0756,교육,플랫폼,이러닝 컨텐츠 소싱/관리 및 큐레이션,발행,training_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,9,9,V2-L6-0755
V2-L6-0757,교육,플랫폼,이러닝 컨텐츠 소싱/관리 및 큐레이션,성과 리포트 발행,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,10,10,V2-L6-0756
V2-L6-0758,교육,양성,선발 규모/선발 전략 수립,선발 규모/선발 전략 수립 기준서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,1,1,
V2-L6-0759,교육,양성,선발 규모/선발 전략 수립,중간 선발 규모/선발 전략 수립 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0758
V2-L6-0760,교육,양성,선발 규모/선발 전략 수립,중간 선발 규모/선발 전략 수립 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,3,3,V2-L6-0759
V2-L6-0761,교육,양성,선발 규모/선발 전략 수립,선발 규모 발행,training_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,4,4,V2-L6-0760
V2-L6-0762,교육,양성,선발 규모/선발 전략 수립,선발 전략 수립 운영계획서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,5,5,V2-L6-0761
V2-L6-0763,교육,양성,선발 규모/선발 전략 수립,선발 전략 수립 수료 발행,training_status,상시,업무 처리 이력 로그 | 결과 데이터 저장 이력 | 선발 전략 수립 수료 발행 관련 증빙 기록,N,신규,6,6,V2-L6-0762
V2-L6-0764,교육,양성,선발 규모/선발 전략 수립,성과 리포트 발행,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,7,7,V2-L6-0763
V2-L6-0765,교육,양성,선발 전형 운영,선발 전형  기준서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,1,1,
V2-L6-0766,교육,양성,선발 전형 운영,중간 선발 전형  결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0765
V2-L6-0767,교육,양성,선발 전형 운영,중간 선발 전형  결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,3,3,V2-L6-0766
V2-L6-0768,교육,양성,선발 전형 운영,성과 리포트 발행,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,4,4,V2-L6-0767
V2-L6-0769,교육,양성,양성경비/처우기준,양성경비/처우기준 기준서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,1,1,
V2-L6-0770,교육,양성,양성경비/처우기준,중간 양성경비/처우기준 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0769
V2-L6-0771,교육,양성,양성경비/처우기준,중간 양성경비/처우기준 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,3,3,V2-L6-0770
V2-L6-0772,교육,양성,양성경비/처우기준,양성경비 발행,training_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,4,4,V2-L6-0771
V2-L6-0773,교육,양성,양성경비/처우기준,처우기준 운영계획서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,5,5,V2-L6-0772
V2-L6-0774,교육,양성,양성경비/처우기준,처우기준 수료 발행,training_status,상시,업무 처리 이력 로그 | 결과 데이터 저장 이력 | 처우기준 수료 발행 관련 증빙 기록,N,신규,6,6,V2-L6-0773
V2-L6-0775,교육,양성,양성경비/처우기준,성과 리포트 발행,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,7,7,V2-L6-0774
V2-L6-0776,교육,양성,파견자 관리,파견자  기준서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,1,1,
V2-L6-0777,교육,양성,파견자 관리,중간 파견자  결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0776
V2-L6-0778,교육,양성,파견자 관리,중간 파견자  결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,3,3,V2-L6-0777
V2-L6-0779,교육,양성,파견자 관리,성과 리포트 발행,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,4,4,V2-L6-0778
V2-L6-0780,교육,교육운영,교육 실행 계획 수립,교육 실행 계획 수립 기준서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,1,1,
V2-L6-0781,교육,교육운영,교육 실행 계획 수립,중간 교육 실행 계획 수립 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0780
V2-L6-0782,교육,교육운영,교육 실행 계획 수립,중간 교육 실행 계획 수립 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,3,3,V2-L6-0781
V2-L6-0783,교육,교육운영,교육 실행 계획 수립,성과 리포트 발행,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,4,4,V2-L6-0782
V2-L6-0784,교육,교육운영,교육 예산 계획 수립,교육 예산 계획 수립 기준서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,1,1,
V2-L6-0785,교육,교육운영,교육 예산 계획 수립,중간 교육 예산 계획 수립 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0784
V2-L6-0786,교육,교육운영,교육 예산 계획 수립,중간 교육 예산 계획 수립 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,3,3,V2-L6-0785
V2-L6-0787,교육,교육운영,교육 예산 계획 수립,성과 리포트 발행,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,4,4,V2-L6-0786
V2-L6-0788,교육,교육운영,과정 개설,과정 개설 기준서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,1,1,
V2-L6-0789,교육,교육운영,과정 개설,중간 과정 개설 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0788
V2-L6-0790,교육,교육운영,과정 개설,중간 과정 개설 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,3,3,V2-L6-0789
V2-L6-0791,교육,교육운영,과정 개설,성과 리포트 발행,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,4,4,V2-L6-0790
V2-L6-0792,교육,교육운영,대상자 모집/선발,대상자 모집/선발 기준서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,1,1,
V2-L6-0793,교육,교육운영,대상자 모집/선발,중간 대상자 모집/선발 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0792
V2-L6-0794,교육,교육운영,대상자 모집/선발,중간 대상자 모집/선발 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,3,3,V2-L6-0793
V2-L6-0795,교육,교육운영,대상자 모집/선발,대상자 모집 발행,training_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,4,4,V2-L6-0794
V2-L6-0796,교육,교육운영,대상자 모집/선발,선발 운영계획서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,5,5,V2-L6-0795
V2-L6-0797,교육,교육운영,대상자 모집/선발,선발 수료 발행,training_status,상시,업무 처리 이력 로그 | 결과 데이터 저장 이력 | 선발 수료 발행 관련 증빙 기록,N,신규,6,6,V2-L6-0796
V2-L6-0798,교육,교육운영,대상자 모집/선발,성과 리포트 발행,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,7,7,V2-L6-0797
V2-L6-0799,교육,교육운영,입과안내/교육생 관리,입과안내/교육생  기준서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,1,1,
V2-L6-0800,교육,교육운영,입과안내/교육생 관리,중간 입과안내/교육생  결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0799
V2-L6-0801,교육,교육운영,입과안내/교육생 관리,중간 입과안내/교육생  결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,3,3,V2-L6-0800
V2-L6-0802,교육,교육운영,입과안내/교육생 관리,입과안내 발행,notification_doc,상시,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력,N,신규,4,4,V2-L6-0801
V2-L6-0803,교육,교육운영,입과안내/교육생 관리,교육생 운영계획서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,5,5,V2-L6-0802
V2-L6-0804,교육,교육운영,입과안내/교육생 관리,교육생 수료 발행,training_status,상시,업무 처리 이력 로그 | 결과 데이터 저장 이력 | 교육생 수료 발행 관련 증빙 기록,N,신규,6,6,V2-L6-0803
V2-L6-0805,교육,교육운영,입과안내/교육생 관리,성과 리포트 발행,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,7,7,V2-L6-0804
V2-L6-0806,교육,교육운영,내/외부 강사관리,내/외부 강사관리 기준서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,1,1,
V2-L6-0807,교육,교육운영,내/외부 강사관리,중간 내/외부 강사관리 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0806
V2-L6-0808,교육,교육운영,내/외부 강사관리,중간 내/외부 강사관리 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,3,3,V2-L6-0807
V2-L6-0809,교육,교육운영,내/외부 강사관리,내부 강사 발행,training_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,4,4,V2-L6-0808
V2-L6-0810,교육,교육운영,내/외부 강사관리,외부 강사관리 운영계획서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,5,5,V2-L6-0809
V2-L6-0811,교육,교육운영,내/외부 강사관리,외부 강사관리 수료 발행,training_status,상시,업무 처리 이력 로그 | 결과 데이터 저장 이력 | 외부 강사관리 수료 발행 관련 증빙 기록,N,신규,6,6,V2-L6-0810
V2-L6-0812,교육,교육운영,내/외부 강사관리,성과 리포트 발행,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,7,7,V2-L6-0811
V2-L6-0813,교육,교육운영,운영준비(인프라 셋팅 등),운영준비(인프라 셋팅 등) 기준서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,1,1,
V2-L6-0814,교육,교육운영,운영준비(인프라 셋팅 등),중간 운영준비(인프라 셋팅 등) 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0813
V2-L6-0815,교육,교육운영,운영준비(인프라 셋팅 등),중간 운영준비(인프라 셋팅 등) 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,3,3,V2-L6-0814
V2-L6-0816,교육,교육운영,운영준비(인프라 셋팅 등),성과 리포트 발행,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,4,4,V2-L6-0815
V2-L6-0817,교육,교육운영,과정 운영,과정  기준서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,1,1,
V2-L6-0818,교육,교육운영,과정 운영,중간 과정  결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0817
V2-L6-0819,교육,교육운영,과정 운영,중간 과정  결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,3,3,V2-L6-0818
V2-L6-0820,교육,교육운영,과정 운영,성과 리포트 발행,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,4,4,V2-L6-0819
V2-L6-0821,교육,교육운영,과정설문 취합/분석,과정설문 취합/분석 기준서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,1,1,
V2-L6-0822,교육,교육운영,과정설문 취합/분석,중간 과정설문 취합/분석 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0821
V2-L6-0823,교육,교육운영,과정설문 취합/분석,중간 과정설문 취합/분석 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,3,3,V2-L6-0822
V2-L6-0824,교육,교육운영,과정설문 취합/분석,과정설문 취합 발행,training_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,4,4,V2-L6-0823
V2-L6-0825,교육,교육운영,과정설문 취합/분석,분석 운영계획서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,5,5,V2-L6-0824
V2-L6-0826,교육,교육운영,과정설문 취합/분석,분석 수료 발행,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,6,6,V2-L6-0825
V2-L6-0827,교육,교육운영,과정설문 취합/분석,성과 리포트 발행,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,7,7,V2-L6-0826
V2-L6-0828,교육,교육운영,성과분석/결과보고,성과분석/결과보고 기준서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,1,1,
V2-L6-0829,교육,교육운영,성과분석/결과보고,중간 성과분석/결과보고 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0828
V2-L6-0830,교육,교육운영,성과분석/결과보고,중간 성과분석/결과보고 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,3,3,V2-L6-0829
V2-L6-0831,교육,교육운영,성과분석/결과보고,성과분석 발행,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,4,4,V2-L6-0830
V2-L6-0832,교육,교육운영,성과분석/결과보고,결과보고 운영계획서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,5,5,V2-L6-0831
V2-L6-0833,교육,교육운영,성과분석/결과보고,결과보고 수료 발행,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,6,6,V2-L6-0832
V2-L6-0834,교육,교육운영,성과분석/결과보고,성과 리포트 발행,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,7,7,V2-L6-0833
V2-L6-0835,교육,교육운영,수료 관리 및 경비처리,수료  및 경비처리 기준서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,1,1,
V2-L6-0836,교육,교육운영,수료 관리 및 경비처리,중간 수료  및 경비처리 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0835
V2-L6-0837,교육,교육운영,수료 관리 및 경비처리,중간 수료  및 경비처리 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,3,3,V2-L6-0836
V2-L6-0838,교육,교육운영,수료 관리 및 경비처리,경비처리 수료 발행,training_status,상시,업무 처리 이력 로그 | 결과 데이터 저장 이력 | 경비처리 수료 발행 관련 증빙 기록,N,신규,4,4,V2-L6-0837
V2-L6-0839,교육,교육운영,수료 관리 및 경비처리,경비처리 운영계획서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,5,5,V2-L6-0838
V2-L6-0840,교육,교육운영,수료 관리 및 경비처리,성과 리포트 발행,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,6,6,V2-L6-0839
V2-L6-0841,교육,교육운영,수료 관리 및 경비처리,수료 발행,training_status,상시,업무 처리 이력 로그 | 결과 데이터 저장 이력 | 수료 발행 관련 증빙 기록,N,신규,7,7,V2-L6-0840
V2-L6-0842,교육,내부 컨텐츠 개발,강의안 및 교보재 개발,강의안 및 교보재 개발 기준서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,1,1,
V2-L6-0843,교육,내부 컨텐츠 개발,강의안 및 교보재 개발,중간 강의안 및 교보재 개발 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0842
V2-L6-0844,교육,내부 컨텐츠 개발,강의안 및 교보재 개발,중간 강의안 및 교보재 개발 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,3,3,V2-L6-0843
V2-L6-0845,교육,내부 컨텐츠 개발,강의안 및 교보재 개발,교보재 개발 수료 발행,training_status,상시,업무 처리 이력 로그 | 결과 데이터 저장 이력 | 교보재 개발 수료 발행 관련 증빙 기록,N,신규,4,4,V2-L6-0844
V2-L6-0846,교육,내부 컨텐츠 개발,강의안 및 교보재 개발,교보재 개발 운영계획서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,5,5,V2-L6-0845
V2-L6-0847,교육,내부 컨텐츠 개발,강의안 및 교보재 개발,성과 리포트 발행,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,6,6,V2-L6-0846
V2-L6-0848,교육,내부 컨텐츠 개발,강의안 및 교보재 개발,강의안 발행,training_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,7,7,V2-L6-0847
V2-L6-0849,교육,교육전략,전사 교육 전략 기획,전사 교육 전략 기획 기준서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,1,1,
V2-L6-0850,교육,교육전략,전사 교육 전략 기획,중간 전사 교육 전략 기획 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0849
V2-L6-0851,교육,교육전략,전사 교육 전략 기획,중간 전사 교육 전략 기획 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,3,3,V2-L6-0850
V2-L6-0852,교육,교육전략,전사 교육 전략 기획,성과 리포트 발행,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,4,4,V2-L6-0851
V2-L6-0853,교육,교육니즈분석,요구사항분석,요구사항분석 기준서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,1,1,
V2-L6-0854,교육,교육니즈분석,요구사항분석,중간 요구사항분석 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0853
V2-L6-0855,교육,교육니즈분석,요구사항분석,중간 요구사항분석 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,3,3,V2-L6-0854
V2-L6-0856,교육,교육니즈분석,요구사항분석,성과 리포트 발행,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,4,4,V2-L6-0855
V2-L6-0857,교육,교육니즈분석,트렌드분석,트렌드분석 기준서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,1,1,
V2-L6-0858,교육,교육니즈분석,트렌드분석,중간 트렌드분석 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0857
V2-L6-0859,교육,교육니즈분석,트렌드분석,중간 트렌드분석 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,3,3,V2-L6-0858
V2-L6-0860,교육,교육니즈분석,트렌드분석,성과 리포트 발행,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,4,4,V2-L6-0859
V2-L6-0861,교육,교육니즈분석,교육대상 분석,교육대상 분석 기준서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,1,1,
V2-L6-0862,교육,교육니즈분석,교육대상 분석,중간 교육대상 분석 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0861
V2-L6-0863,교육,교육니즈분석,교육대상 분석,중간 교육대상 분석 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,3,3,V2-L6-0862
V2-L6-0864,교육,교육니즈분석,교육대상 분석,성과 리포트 발행,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,4,4,V2-L6-0863
V2-L6-0865,교육,교육니즈분석,커리큘럼 기획,커리큘럼 기획 기준서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,1,1,
V2-L6-0866,교육,교육니즈분석,커리큘럼 기획,중간 커리큘럼 기획 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0865
V2-L6-0867,교육,교육니즈분석,커리큘럼 기획,중간 커리큘럼 기획 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,3,3,V2-L6-0866
V2-L6-0868,교육,교육니즈분석,커리큘럼 기획,성과 리포트 발행,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,4,4,V2-L6-0867
V2-L6-0869,교육,교육과정설계,커리큘럼 기획,커리큘럼 기획 기준서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,1,1,
V2-L6-0870,교육,교육과정설계,커리큘럼 기획,중간 커리큘럼 기획 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0869
V2-L6-0871,교육,교육과정설계,커리큘럼 기획,중간 커리큘럼 기획 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,3,3,V2-L6-0870
V2-L6-0872,교육,교육과정설계,커리큘럼 기획,성과 리포트 발행,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,4,4,V2-L6-0871
V2-L6-0873,교육,교육과정설계,커리큘럼 확정,커리큘럼 확정 기준서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,1,1,
V2-L6-0874,교육,교육과정설계,커리큘럼 확정,중간 커리큘럼 확정 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0873
V2-L6-0875,교육,교육과정설계,커리큘럼 확정,중간 커리큘럼 확정 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,3,3,V2-L6-0874
V2-L6-0876,교육,교육과정설계,커리큘럼 확정,성과 리포트 발행,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,4,4,V2-L6-0875
V2-L6-0877,교육,교육과정설계,프로그램 운영방안 결정,프로그램 운영방안 결정 기준서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,1,1,
V2-L6-0878,교육,교육과정설계,프로그램 운영방안 결정,중간 프로그램 운영방안 결정 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0877
