[AS-IS] L3,[AS-IS] L4,[AS-IS] L5,[AS-IS] L6,Activity_ID,[TO-BE] L3,[TO-BE] L4,[TO-BE] L5,[TO-BE] L6,Cadence,Output Type,Change_Logic
제도,계약직/변호사 관리,표준/개별연봉 계약직 관리,대상자 확정/변경 (예외자/사유 확인),V2-L6-0706,제도,계약직/변호사 관리,표준/개별연봉 계약직 관리,징계 검토 및 상벌위원회 운영 공지문 발송 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,계약직/변호사 관리,국내/해외/IP 변호사 관리,계약서 관리,V2-L6-0707,제도,계약직/변호사 관리,국내/해외/IP 변호사 관리,징계 검토 및 상벌위원회 운영 시스템 반영 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,계약직/변호사 관리,국내/해외/IP 변호사 관리,계약서 관리,V2-L6-0708,제도,계약직/변호사 관리,국내/해외/IP 변호사 관리,결과 분석/보고 및 결과 안내 초안 문서 작성 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,계약직/변호사 관리,국내/해외/IP 변호사 관리,계약서 관리,V2-L6-0709,제도,계약직/변호사 관리,국내/해외/IP 변호사 관리,결과 분석/보고 및 결과 안내 검토 의견 수합 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,계약직/변호사 관리,국내/해외/IP 변호사 관리,계약직 운영기준 관리,V2-L6-0710,제도,계약직/변호사 관리,국내/해외/IP 변호사 관리,결과 분석/보고 및 결과 안내 수정본 반영 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,계약직/변호사 관리,국내/해외/IP 변호사 관리,계약직 운영기준 관리,V2-L6-0711,제도,계약직/변호사 관리,국내/해외/IP 변호사 관리,결과 분석/보고 및 결과 안내 승인 결재 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,계약직/변호사 관리,국내/해외/IP 변호사 관리,재계약 처우 결정,V2-L6-0712,제도,계약직/변호사 관리,국내/해외/IP 변호사 관리,결과 분석/보고 및 결과 안내 공지문 발송 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,계약직/변호사 관리,국내/해외/IP 변호사 관리,재계약 처우 결정,V2-L6-0713,제도,계약직/변호사 관리,국내/해외/IP 변호사 관리,결과 분석/보고 및 결과 안내 시스템 반영 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,계약직/변호사 관리,국내/해외/IP 변호사 관리,대상자 확정/변경 (예외자/사유 확인),V2-L6-0714,제도,계약직/변호사 관리,국내/해외/IP 변호사 관리,결과 분석/보고 및 결과 안내 초안 문서 작성 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,계약직/변호사 관리,국내/해외/IP 변호사 관리,대상자 확정/변경 (예외자/사유 확인),V2-L6-0715,제도,계약직/변호사 관리,국내/해외/IP 변호사 관리,결과 분석/보고 및 결과 안내 검토 의견 수합 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,진단/검정,실시계획 수립,진단/검정 실시계획 수립,V2-L6-0716,교육,진단/검정,실시계획 수립,결과 분석/보고 및 결과 안내 수정본 반영 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,진단/검정,실시계획 수립,진단/검정 실시계획 수립,V2-L6-0717,교육,진단/검정,실시계획 수립,결과 분석/보고 및 결과 안내 승인 결재 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,진단/검정,실시계획 수립,진단/검정 대상 확정,V2-L6-0718,교육,진단/검정,실시계획 수립,결과 분석/보고 및 결과 안내 공지문 발송 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,진단/검정,실시계획 수립,진단/검정 대상 확정,V2-L6-0719,교육,진단/검정,실시계획 수립,결과 분석/보고 및 결과 안내 시스템 반영 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,진단/검정,진단/검정 문항 분석 및 개발,진단/검정 문항 분석,V2-L6-0720,교육,진단/검정,진단/검정 문항 분석 및 개발,결과 분석/보고 및 결과 안내 초안 문서 작성 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,진단/검정,진단/검정 문항 분석 및 개발,진단/검정 문항 분석,V2-L6-0721,교육,진단/검정,진단/검정 문항 분석 및 개발,결과 분석/보고 및 결과 안내 검토 의견 수합 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,진단/검정,진단/검정 문항 분석 및 개발,진단/검정 문항 분석,V2-L6-0722,교육,진단/검정,진단/검정 문항 분석 및 개발,결과 분석/보고 및 결과 안내 수정본 반영 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,진단/검정,진단/검정 문항 분석 및 개발,진단/검정 문항 분석,V2-L6-0723,교육,진단/검정,진단/검정 문항 분석 및 개발,결과 분석/보고 및 결과 안내 승인 결재 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,진단/검정,진단/검정 문항 분석 및 개발,진단/검정 문항 분석,V2-L6-0724,교육,진단/검정,진단/검정 문항 분석 및 개발,결과 분석/보고 및 결과 안내 공지문 발송 완료,상시,training_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,진단/검정,진단/검정 문항 분석 및 개발,진단/검정 문항 개발,V2-L6-0725,교육,진단/검정,진단/검정 문항 분석 및 개발,결과 분석/보고 및 결과 안내 시스템 반영 완료,상시,training_status,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,진단/검정,진단/검정 문항 분석 및 개발,진단/검정 문항 개발,V2-L6-0726,교육,진단/검정,진단/검정 문항 분석 및 개발,결과 분석/보고 및 결과 안내 초안 문서 작성 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,진단/검정,진단/검정 문항 분석 및 개발,진단/검정 문항 개발,V2-L6-0727,교육,진단/검정,진단/검정 문항 분석 및 개발,결과 분석/보고 및 결과 안내 검토 의견 수합 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,진단/검정,진단/검정 문항 분석 및 개발,진단/검정 문항 개발,V2-L6-0728,교육,진단/검정,진단/검정 문항 분석 및 개발,결과 분석/보고 및 결과 안내 수정본 반영 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,진단/검정,진단/검정 문항 분석 및 개발,진단/검정 문항 개발,V2-L6-0729,교육,진단/검정,진단/검정 문항 분석 및 개발,결과 분석/보고 및 결과 안내 승인 결재 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,진단/검정,진단/검정 운영 및 평가,진단/검정 운영,V2-L6-0730,교육,진단/검정,진단/검정 운영 및 평가,결과 분석/보고 및 결과 안내 공지문 발송 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,진단/검정,진단/검정 운영 및 평가,진단/검정 운영,V2-L6-0731,교육,진단/검정,진단/검정 운영 및 평가,결과 분석/보고 및 결과 안내 시스템 반영 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,진단/검정,진단/검정 운영 및 평가,진단/검정 운영,V2-L6-0732,교육,진단/검정,진단/검정 운영 및 평가,결과 분석/보고 및 결과 안내 초안 문서 작성 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,진단/검정,진단/검정 운영 및 평가,진단/검정 운영,V2-L6-0733,교육,진단/검정,진단/검정 운영 및 평가,결과 분석/보고 및 결과 안내 검토 의견 수합 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,진단/검정,진단/검정 운영 및 평가,진단/검정 운영,V2-L6-0734,교육,진단/검정,진단/검정 운영 및 평가,결과 분석/보고 및 결과 안내 수정본 반영 완료,상시,training_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,진단/검정,진단/검정 운영 및 평가,진단/검정 평가,V2-L6-0735,교육,진단/검정,진단/검정 운영 및 평가,결과 분석/보고 및 결과 안내 승인 결재 완료,상시,training_status,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,진단/검정,진단/검정 운영 및 평가,진단/검정 평가,V2-L6-0736,교육,진단/검정,진단/검정 운영 및 평가,결과 분석/보고 및 결과 안내 공지문 발송 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,진단/검정,진단/검정 운영 및 평가,진단/검정 평가,V2-L6-0737,교육,진단/검정,진단/검정 운영 및 평가,결과 분석/보고 및 결과 안내 시스템 반영 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,진단/검정,진단/검정 운영 및 평가,진단/검정 평가,V2-L6-0738,교육,진단/검정,진단/검정 운영 및 평가,결과 분석/보고 및 결과 안내 6차 초안 문서 작성 완료,상시,training_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,진단/검정,진단/검정 운영 및 평가,진단/검정 평가,V2-L6-0739,교육,진단/검정,진단/검정 운영 및 평가,결과 분석/보고 및 결과 안내 6차 검토 의견 수합 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,진단/검정,결과 분석/확정/보고,진단/검정 결과 분석,V2-L6-0740,교육,진단/검정,결과 분석/확정/보고,결과 분석/보고 및 결과 안내 6차 수정본 반영 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,진단/검정,결과 분석/확정/보고,진단/검정 결과 분석,V2-L6-0741,교육,진단/검정,결과 분석/확정/보고,결과 분석/보고 및 결과 안내 6차 승인 결재 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,진단/검정,결과 분석/확정/보고,진단/검정 결과 확정,V2-L6-0742,교육,진단/검정,결과 분석/확정/보고,결과 분석/보고 및 결과 안내 6차 공지문 발송 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,진단/검정,결과 분석/확정/보고,진단/검정 결과 확정,V2-L6-0743,교육,진단/검정,결과 분석/확정/보고,결과 분석/보고 및 결과 안내 6차 시스템 반영 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,진단/검정,결과 분석/확정/보고,진단/검정 결과 보고,V2-L6-0744,교육,진단/검정,결과 분석/확정/보고,결과 분석/보고 및 결과 안내 7차 초안 문서 작성 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,진단/검정,결과 분석/확정/보고,진단/검정 결과 반영,V2-L6-0745,교육,진단/검정,결과 분석/확정/보고,결과 분석/보고 및 결과 안내 7차 검토 의견 수합 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,진단/검정,결과 분석/확정/보고,진단/검정 결과 반영,V2-L6-0746,교육,진단/검정,결과 분석/확정/보고,결과 분석/보고 및 결과 안내 7차 수정본 반영 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,진단/검정,결과 분석/확정/보고,격려금 지급,V2-L6-0747,교육,진단/검정,결과 분석/확정/보고,결과 분석/보고 및 결과 안내 7차 승인 결재 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,플랫폼,이러닝 컨텐츠 소싱/관리 및 큐레이션,이러닝 컨텐츠 소싱,V2-L6-0748,교육,플랫폼,이러닝 컨텐츠 소싱/관리 및 큐레이션,결과 분석/보고 및 결과 안내 7차 공지문 발송 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,플랫폼,이러닝 컨텐츠 소싱/관리 및 큐레이션,이러닝 컨텐츠 소싱,V2-L6-0749,교육,플랫폼,이러닝 컨텐츠 소싱/관리 및 큐레이션,결과 분석/보고 및 결과 안내 7차 시스템 반영 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,플랫폼,이러닝 컨텐츠 소싱/관리 및 큐레이션,이러닝 컨텐츠 소싱,V2-L6-0750,교육,플랫폼,이러닝 컨텐츠 소싱/관리 및 큐레이션,결과 분석/보고 및 결과 안내 8차 초안 문서 작성 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,플랫폼,이러닝 컨텐츠 소싱/관리 및 큐레이션,이러닝 컨텐츠 소싱,V2-L6-0751,교육,플랫폼,이러닝 컨텐츠 소싱/관리 및 큐레이션,결과 분석/보고 및 결과 안내 8차 검토 의견 수합 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,플랫폼,이러닝 컨텐츠 소싱/관리 및 큐레이션,이러닝 컨텐츠 관리,V2-L6-0752,교육,플랫폼,이러닝 컨텐츠 소싱/관리 및 큐레이션,결과 분석/보고 및 결과 안내 8차 수정본 반영 완료,상시,training_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,플랫폼,이러닝 컨텐츠 소싱/관리 및 큐레이션,이러닝 컨텐츠 관리,V2-L6-0753,교육,플랫폼,이러닝 컨텐츠 소싱/관리 및 큐레이션,대상자 확정/변경(예외자/사유 확인) 초안 문서 작성 완료,상시,training_status,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,플랫폼,이러닝 컨텐츠 소싱/관리 및 큐레이션,이러닝 컨텐츠 관리,V2-L6-0754,교육,플랫폼,이러닝 컨텐츠 소싱/관리 및 큐레이션,대상자 확정/변경(예외자/사유 확인) 검토 의견 수합 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,플랫폼,이러닝 컨텐츠 소싱/관리 및 큐레이션,이러닝 컨텐츠 큐레이션,V2-L6-0755,교육,플랫폼,이러닝 컨텐츠 소싱/관리 및 큐레이션,대상자 확정/변경(예외자/사유 확인) 수정본 반영 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,플랫폼,이러닝 컨텐츠 소싱/관리 및 큐레이션,이러닝 컨텐츠 큐레이션,V2-L6-0756,교육,플랫폼,이러닝 컨텐츠 소싱/관리 및 큐레이션,대상자 확정/변경(예외자/사유 확인) 승인 결재 완료,상시,training_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,플랫폼,이러닝 컨텐츠 소싱/관리 및 큐레이션,이러닝 컨텐츠 큐레이션,V2-L6-0757,교육,플랫폼,이러닝 컨텐츠 소싱/관리 및 큐레이션,대상자 확정/변경(예외자/사유 확인) 공지문 발송 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,양성,선발 규모/선발 전략 수립,양성 선발 규모 확정,V2-L6-0758,교육,양성,선발 규모/선발 전략 수립,대상자 확정/변경(예외자/사유 확인) 시스템 반영 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,양성,선발 규모/선발 전략 수립,양성 선발 규모 확정,V2-L6-0759,교육,양성,선발 규모/선발 전략 수립,대상자 확정/변경(예외자/사유 확인) 시행 내역 등록 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,양성,선발 규모/선발 전략 수립,양성 선발 규모 확정,V2-L6-0760,교육,양성,선발 규모/선발 전략 수립,피어리뷰 운영/ 임직원 소통 초안 문서 작성 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,양성,선발 규모/선발 전략 수립,양성 분야 확정,V2-L6-0761,교육,양성,선발 규모/선발 전략 수립,피어리뷰 운영/ 임직원 소통 검토 의견 수합 완료,상시,training_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,양성,선발 규모/선발 전략 수립,양성 분야 확정,V2-L6-0762,교육,양성,선발 규모/선발 전략 수립,피어리뷰 운영/ 임직원 소통 수정본 반영 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,양성,선발 규모/선발 전략 수립,양성 선발전략 수립,V2-L6-0763,교육,양성,선발 규모/선발 전략 수립,피어리뷰 운영/ 임직원 소통 승인 결재 완료,상시,training_status,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,양성,선발 규모/선발 전략 수립,양성 선발전략 수립,V2-L6-0764,교육,양성,선발 규모/선발 전략 수립,피어리뷰 운영/ 임직원 소통 공지문 발송 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,양성,선발 전형 운영,후보군 선발,V2-L6-0765,교육,양성,선발 전형 운영,피어리뷰 운영/ 임직원 소통 시스템 반영 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,양성,선발 전형 운영,선발관련 안내,V2-L6-0766,교육,양성,선발 전형 운영,온보딩 관리 원천 데이터 수집 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,양성,선발 전형 운영,면접 심사,V2-L6-0767,교육,양성,선발 전형 운영,온보딩 관리 정합성 점검 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,양성,선발 전형 운영,선발 확정,V2-L6-0768,교육,양성,선발 전형 운영,온보딩 관리 오류 데이터 보정 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,양성,양성경비/처우기준,양성경비 분석,V2-L6-0769,교육,양성,양성경비/처우기준,온보딩 관리 검증 결과 확정,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,양성,양성경비/처우기준,양성경비 분석,V2-L6-0770,교육,양성,양성경비/처우기준,온보딩 관리 승인 데이터 반영 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,양성,양성경비/처우기준,양성경비 분석,V2-L6-0771,교육,양성,양성경비/처우기준,온보딩 관리 시스템 마감 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,양성,양성경비/처우기준,양성경비 분석,V2-L6-0772,교육,양성,양성경비/처우기준,온보딩 관리 결과 통보 발송 완료,상시,training_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,양성,양성경비/처우기준,양성경비 예산편성/관리,V2-L6-0773,교육,양성,양성경비/처우기준,온보딩 관리 처리 로그 저장 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,양성,양성경비/처우기준,양성경비 예산편성/관리,V2-L6-0774,교육,양성,양성경비/처우기준,온보딩 관리 예외 내역 확정,상시,training_status,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,양성,양성경비/처우기준,양성경비 예산편성/관리,V2-L6-0775,교육,양성,양성경비/처우기준,인재 소싱 원천 데이터 수집 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,양성,파견자 관리,파견중 관리,V2-L6-0776,교육,양성,파견자 관리,인재 소싱 정합성 점검 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,양성,파견자 관리,파견중 관리,V2-L6-0777,교육,양성,파견자 관리,인재 소싱 오류 데이터 보정 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,양성,파견자 관리,파견후 관리,V2-L6-0778,교육,양성,파견자 관리,인재 소싱 검증 결과 확정,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,양성,파견자 관리,양성시스템 관리/정보입력,V2-L6-0779,교육,양성,파견자 관리,인재 소싱 승인 데이터 반영 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,교육운영,교육 실행 계획 수립,연간 교육 운영 수립,V2-L6-0780,교육,교육운영,교육 실행 계획 수립,인재 소싱 시스템 마감 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,교육운영,교육 실행 계획 수립,연간 교육 운영 수립,V2-L6-0781,교육,교육운영,교육 실행 계획 수립,전형 관리 원천 데이터 수집 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,교육운영,교육 실행 계획 수립,연간 교육 운영 수립,V2-L6-0782,교육,교육운영,교육 실행 계획 수립,전형 관리 정합성 점검 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,교육운영,교육 실행 계획 수립,연간 교육 운영 수립,V2-L6-0783,교육,교육운영,교육 실행 계획 수립,전형 관리 오류 데이터 보정 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,교육운영,교육 예산 계획 수립,전년도 경비실적 분석,V2-L6-0784,교육,교육운영,교육 예산 계획 수립,전형 관리 검증 결과 확정,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,교육운영,교육 예산 계획 수립,전년도 경비실적 분석,V2-L6-0785,교육,교육운영,교육 예산 계획 수립,전형 관리 승인 데이터 반영 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,교육운영,교육 예산 계획 수립,교육 예산 계획 수립,V2-L6-0786,교육,교육운영,교육 예산 계획 수립,전형 관리 시스템 마감 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,교육운영,교육 예산 계획 수립,운영품의(PR) 진행,V2-L6-0787,교육,교육운영,교육 예산 계획 수립,전형 관리 결과 통보 발송 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,교육운영,과정 개설,교육시스템 과정 등록 및 차수 개설,V2-L6-0788,교육,교육운영,과정 개설,전형 관리 처리 로그 저장 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,교육운영,과정 개설,교육시스템 과정 등록 및 차수 개설,V2-L6-0789,교육,교육운영,과정 개설,전형 관리 예외 내역 확정,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,교육운영,과정 개설,교육시스템 과정 등록 및 차수 개설,V2-L6-0790,교육,교육운영,과정 개설,전형 관리 감사 로그 저장 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,교육운영,과정 개설,교육시스템 과정 등록 및 차수 개설,V2-L6-0791,교육,교육운영,과정 개설,전형 관리 사후 검증 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,교육운영,대상자 모집/선발,대상자 모집 공지,V2-L6-0792,교육,교육운영,대상자 모집/선발,전형 관리 종결 보고서 발행,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,교육운영,대상자 모집/선발,대상자 모집 공지,V2-L6-0793,교육,교육운영,대상자 모집/선발,전형 관리 분석 결과 확정,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,교육운영,대상자 모집/선발,대상자 모집 공지,V2-L6-0794,교육,교육운영,대상자 모집/선발,전형 관리 승인 이력 확정,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,교육운영,대상자 모집/선발,대상자 선발,V2-L6-0795,교육,교육운영,대상자 모집/선발,전형 관리 상태 로그 저장,상시,training_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,교육운영,대상자 모집/선발,대상자 선발,V2-L6-0796,교육,교육운영,대상자 모집/선발,전형 관리 본안 분석 결과 확정,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,교육운영,대상자 모집/선발,대상자 선발 확정안내,V2-L6-0797,교육,교육운영,대상자 모집/선발,전형 관리 본안 상태 로그 저장,상시,training_status,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,교육운영,대상자 모집/선발,대상자 선발 확정안내,V2-L6-0798,교육,교육운영,대상자 모집/선발,전형 관리 접수 이력 확정,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,교육운영,입과안내/교육생 관리,교육생 명단 관리,V2-L6-0799,교육,교육운영,입과안내/교육생 관리,채용 계획·승인 원천 데이터 수집 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,교육운영,입과안내/교육생 관리,교육생 명단 관리,V2-L6-0800,교육,교육운영,입과안내/교육생 관리,채용 계획·승인 정합성 점검 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,교육운영,입과안내/교육생 관리,교육 입과안내,V2-L6-0801,교육,교육운영,입과안내/교육생 관리,채용 계획·승인 오류 데이터 보정 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,교육운영,입과안내/교육생 관리,교육 입과안내,V2-L6-0802,교육,교육운영,입과안내/교육생 관리,채용 계획·승인 검증 결과 확정,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,교육운영,입과안내/교육생 관리,교육생 분석,V2-L6-0803,교육,교육운영,입과안내/교육생 관리,채용 계획·승인 승인 데이터 반영 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,교육운영,입과안내/교육생 관리,교육생 분석,V2-L6-0804,교육,교육운영,입과안내/교육생 관리,채용 계획·승인 시스템 마감 완료,상시,training_status,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,교육운영,입과안내/교육생 관리,VOC 대응,V2-L6-0805,교육,교육운영,입과안내/교육생 관리,처우 협의 원천 데이터 수집 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,교육운영,내/외부 강사관리,배차 신청,V2-L6-0806,교육,교육운영,내/외부 강사관리,처우 협의 정합성 점검 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,교육운영,내/외부 강사관리,배차 신청,V2-L6-0807,교육,교육운영,내/외부 강사관리,처우 협의 오류 데이터 보정 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,교육운영,내/외부 강사관리,방문 신청,V2-L6-0808,교육,교육운영,내/외부 강사관리,처우 협의 검증 결과 확정,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,교육운영,내/외부 강사관리,식권 신청,V2-L6-0809,교육,교육운영,내/외부 강사관리,처우 협의 승인 데이터 반영 완료,상시,training_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,교육운영,내/외부 강사관리,벤더 등록,V2-L6-0810,교육,교육운영,내/외부 강사관리,처우 협의 시스템 마감 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,교육운영,내/외부 강사관리,교육과정/강의 안내,V2-L6-0811,교육,교육운영,내/외부 강사관리,처우 협의 결과 통보 발송 완료,상시,training_status,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
교육,교육운영,내/외부 강사관리,강사 영접 및 VOC 대응,V2-L6-0812,교육,교육운영,내/외부 강사관리,파견자 문의 대응 요청 접수 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
