[AS-IS] L4,[AS-IS] L5,[AS-IS] L6,Activity_ID,[TO-BE] L4,[TO-BE] L5,[TO-BE] L6,Cadence,Output Type,Change_Logic,L3(도메인)
양성,선발 규모/선발 전략 수립,양성 선발전략 수립,V2-L6-0764,양성,선발 규모/선발 전략 수립,성과 리포트 발행,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
양성,선발 전형 운영,후보군 선발,V2-L6-0765,양성,선발 전형 운영,선발 전형 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,교육
양성,선발 전형 운영,선발관련 안내,V2-L6-0766,양성,선발 전형 운영,중간 선발 전형 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
양성,선발 전형 운영,면접 심사,V2-L6-0767,양성,선발 전형 운영,중간 선발 전형 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
양성,선발 전형 운영,선발 확정,V2-L6-0768,양성,선발 전형 운영,성과 리포트 발행,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
양성,양성경비/처우기준,양성경비 분석,V2-L6-0769,양성,양성경비/처우기준,양성경비/처우기준 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,교육
양성,양성경비/처우기준,양성경비 분석,V2-L6-0770,양성,양성경비/처우기준,중간 양성경비/처우기준 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
양성,양성경비/처우기준,양성경비 분석,V2-L6-0771,양성,양성경비/처우기준,중간 양성경비/처우기준 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
양성,양성경비/처우기준,양성경비 분석,V2-L6-0772,양성,양성경비/처우기준,양성경비 발행,상시,training_report,L6를 성과 상태형으로 매핑,교육
양성,양성경비/처우기준,양성경비 예산편성/관리,V2-L6-0773,양성,양성경비/처우기준,처우기준 운영계획서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,교육
양성,양성경비/처우기준,양성경비 예산편성/관리,V2-L6-0774,양성,양성경비/처우기준,처우기준 수료 발행,상시,training_status,L6를 성과 상태형으로 매핑,교육
양성,양성경비/처우기준,양성경비 예산편성/관리,V2-L6-0775,양성,양성경비/처우기준,성과 리포트 발행,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
양성,파견자 관리,파견중 관리,V2-L6-0776,양성,파견자 관리,파견자 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,교육
양성,파견자 관리,파견중 관리,V2-L6-0777,양성,파견자 관리,중간 파견자 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
양성,파견자 관리,파견후 관리,V2-L6-0778,양성,파견자 관리,중간 파견자 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
양성,파견자 관리,양성시스템 관리/정보입력,V2-L6-0779,양성,파견자 관리,성과 리포트 발행,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육운영,교육 실행 계획 수립,연간 교육 운영 수립,V2-L6-0780,교육운영,교육 실행 계획 수립,교육 실행 계획 수립 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,교육
교육운영,교육 실행 계획 수립,연간 교육 운영 수립,V2-L6-0781,교육운영,교육 실행 계획 수립,중간 교육 실행 계획 수립 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육운영,교육 실행 계획 수립,연간 교육 운영 수립,V2-L6-0782,교육운영,교육 실행 계획 수립,중간 교육 실행 계획 수립 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육운영,교육 실행 계획 수립,연간 교육 운영 수립,V2-L6-0783,교육운영,교육 실행 계획 수립,성과 리포트 발행,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육운영,교육 예산 계획 수립,전년도 경비실적 분석,V2-L6-0784,교육운영,교육 예산 계획 수립,교육 예산 계획 수립 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,교육
교육운영,교육 예산 계획 수립,전년도 경비실적 분석,V2-L6-0785,교육운영,교육 예산 계획 수립,중간 교육 예산 계획 수립 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육운영,교육 예산 계획 수립,교육 예산 계획 수립,V2-L6-0786,교육운영,교육 예산 계획 수립,중간 교육 예산 계획 수립 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육운영,교육 예산 계획 수립,운영품의(PR) 진행,V2-L6-0787,교육운영,교육 예산 계획 수립,성과 리포트 발행,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육운영,과정 개설,교육시스템 과정 등록 및 차수 개설,V2-L6-0788,교육운영,과정 개설,과정 개설 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,교육
교육운영,과정 개설,교육시스템 과정 등록 및 차수 개설,V2-L6-0789,교육운영,과정 개설,중간 과정 개설 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육운영,과정 개설,교육시스템 과정 등록 및 차수 개설,V2-L6-0790,교육운영,과정 개설,중간 과정 개설 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육운영,과정 개설,교육시스템 과정 등록 및 차수 개설,V2-L6-0791,교육운영,과정 개설,성과 리포트 발행,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육운영,대상자 모집/선발,대상자 모집 공지,V2-L6-0792,교육운영,대상자 모집/선발,대상자 모집/선발 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,교육
교육운영,대상자 모집/선발,대상자 모집 공지,V2-L6-0793,교육운영,대상자 모집/선발,중간 대상자 모집/선발 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육운영,대상자 모집/선발,대상자 모집 공지,V2-L6-0794,교육운영,대상자 모집/선발,중간 대상자 모집/선발 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육운영,대상자 모집/선발,대상자 선발,V2-L6-0795,교육운영,대상자 모집/선발,대상자 모집 발행,상시,training_report,L6를 성과 상태형으로 매핑,교육
교육운영,대상자 모집/선발,대상자 선발,V2-L6-0796,교육운영,대상자 모집/선발,선발 운영계획서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,교육
교육운영,대상자 모집/선발,대상자 선발 확정안내,V2-L6-0797,교육운영,대상자 모집/선발,선발 수료 발행,상시,training_status,L6를 성과 상태형으로 매핑,교육
교육운영,대상자 모집/선발,대상자 선발 확정안내,V2-L6-0798,교육운영,대상자 모집/선발,성과 리포트 발행,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육운영,입과안내/교육생 관리,교육생 명단 관리,V2-L6-0799,교육운영,입과안내/교육생 관리,입과안내/교육생 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,교육
교육운영,입과안내/교육생 관리,교육생 명단 관리,V2-L6-0800,교육운영,입과안내/교육생 관리,중간 입과안내/교육생 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육운영,입과안내/교육생 관리,교육 입과안내,V2-L6-0801,교육운영,입과안내/교육생 관리,중간 입과안내/교육생 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육운영,입과안내/교육생 관리,교육 입과안내,V2-L6-0802,교육운영,입과안내/교육생 관리,입과안내 발행,상시,notification_doc,L6를 성과 상태형으로 매핑,교육
교육운영,입과안내/교육생 관리,교육생 분석,V2-L6-0803,교육운영,입과안내/교육생 관리,교육생 운영계획서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,교육
교육운영,입과안내/교육생 관리,교육생 분석,V2-L6-0804,교육운영,입과안내/교육생 관리,교육생 수료 발행,상시,training_status,L6를 성과 상태형으로 매핑,교육
교육운영,입과안내/교육생 관리,VOC 대응,V2-L6-0805,교육운영,입과안내/교육생 관리,성과 리포트 발행,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육운영,내/외부 강사관리,배차 신청,V2-L6-0806,교육운영,내/외부 강사관리,내/외부 강사관리 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,교육
교육운영,내/외부 강사관리,배차 신청,V2-L6-0807,교육운영,내/외부 강사관리,중간 내/외부 강사관리 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육운영,내/외부 강사관리,방문 신청,V2-L6-0808,교육운영,내/외부 강사관리,중간 내/외부 강사관리 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육운영,내/외부 강사관리,식권 신청,V2-L6-0809,교육운영,내/외부 강사관리,내부 강사 발행,상시,training_report,L6를 성과 상태형으로 매핑,교육
교육운영,내/외부 강사관리,벤더 등록,V2-L6-0810,교육운영,내/외부 강사관리,외부 강사관리 운영계획서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,교육
교육운영,내/외부 강사관리,교육과정/강의 안내,V2-L6-0811,교육운영,내/외부 강사관리,외부 강사관리 수료 발행,상시,training_status,L6를 성과 상태형으로 매핑,교육
교육운영,내/외부 강사관리,강사 영접 및 VOC 대응,V2-L6-0812,교육운영,내/외부 강사관리,성과 리포트 발행,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육운영,운영준비(인프라 셋팅 등),운영관련 체크리스트 준비,V2-L6-0813,교육운영,운영준비(인프라 셋팅 등),운영준비(인프라 셋팅 등) 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,교육
교육운영,운영준비(인프라 셋팅 등),시설 예약,V2-L6-0814,교육운영,운영준비(인프라 셋팅 등),중간 운영준비(인프라 셋팅 등) 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육운영,운영준비(인프라 셋팅 등),교보재 준비,V2-L6-0815,교육운영,운영준비(인프라 셋팅 등),중간 운영준비(인프라 셋팅 등) 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육운영,운영준비(인프라 셋팅 등),강의장 세팅,V2-L6-0816,교육운영,운영준비(인프라 셋팅 등),성과 리포트 발행,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육운영,과정 운영,강의장 점검,V2-L6-0817,교육운영,과정 운영,과정 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,교육
교육운영,과정 운영,강사 영접,V2-L6-0818,교육운영,과정 운영,중간 과정 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육운영,과정 운영,강의 및 퍼실리테이팅/코칭 진행,V2-L6-0819,교육운영,과정 운영,중간 과정 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육운영,과정 운영,강의내용 통역(필요시),V2-L6-0820,교육운영,과정 운영,성과 리포트 발행,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육운영,과정설문 취합/분석,과정 설문 준비,V2-L6-0821,교육운영,과정설문 취합/분석,과정설문 취합/분석 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,교육
교육운영,과정설문 취합/분석,과정 설문 준비,V2-L6-0822,교육운영,과정설문 취합/분석,중간 과정설문 취합/분석 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육운영,과정설문 취합/분석,과정설문 개설,V2-L6-0823,교육운영,과정설문 취합/분석,중간 과정설문 취합/분석 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육운영,과정설문 취합/분석,과정설문 개설,V2-L6-0824,교육운영,과정설문 취합/분석,과정설문 취합 발행,상시,training_report,L6를 성과 상태형으로 매핑,교육
교육운영,과정설문 취합/분석,과정설문 진행,V2-L6-0825,교육운영,과정설문 취합/분석,분석 운영계획서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,교육
교육운영,과정설문 취합/분석,과정설문 진행,V2-L6-0826,교육운영,과정설문 취합/분석,분석 수료 발행,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육운영,과정설문 취합/분석,과정설문 분석,V2-L6-0827,교육운영,과정설문 취합/분석,성과 리포트 발행,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육운영,성과분석/결과보고,성과 분석,V2-L6-0828,교육운영,성과분석/결과보고,성과분석/결과보고 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,교육
교육운영,성과분석/결과보고,성과 분석,V2-L6-0829,교육운영,성과분석/결과보고,중간 성과분석/결과보고 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육운영,성과분석/결과보고,결과 보고,V2-L6-0830,교육운영,성과분석/결과보고,중간 성과분석/결과보고 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육운영,성과분석/결과보고,우수 교육생 시상,V2-L6-0831,교육운영,성과분석/결과보고,성과분석 발행,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육운영,성과분석/결과보고,우수 교육생 시상,V2-L6-0832,교육운영,성과분석/결과보고,결과보고 운영계획서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,교육
교육운영,성과분석/결과보고,강사 감사레터 작성/발송(필요시),V2-L6-0833,교육운영,성과분석/결과보고,결과보고 수료 발행,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육운영,성과분석/결과보고,교육관련 사진/영상자료 정리,V2-L6-0834,교육운영,성과분석/결과보고,성과 리포트 발행,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육운영,수료 관리 및 경비처리,수료 관리,V2-L6-0835,교육운영,수료 관리 및 경비처리,수료 및 경비처리 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,교육
교육운영,수료 관리 및 경비처리,수료 관리,V2-L6-0836,교육운영,수료 관리 및 경비처리,중간 수료 및 경비처리 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육운영,수료 관리 및 경비처리,수료 관리,V2-L6-0837,교육운영,수료 관리 및 경비처리,중간 수료 및 경비처리 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육운영,수료 관리 및 경비처리,수료 관리,V2-L6-0838,교육운영,수료 관리 및 경비처리,경비처리 수료 발행,상시,training_status,L6를 성과 상태형으로 매핑,교육
교육운영,수료 관리 및 경비처리,정산 진행,V2-L6-0839,교육운영,수료 관리 및 경비처리,경비처리 운영계획서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,교육
교육운영,수료 관리 및 경비처리,정산 진행,V2-L6-0840,교육운영,수료 관리 및 경비처리,성과 리포트 발행,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육운영,수료 관리 및 경비처리,정산 진행,V2-L6-0841,교육운영,수료 관리 및 경비처리,수료 발행,상시,training_status,L6를 성과 상태형으로 매핑,교육
내부 컨텐츠 개발,강의안 및 교보재 개발,과정개발 계획수립,V2-L6-0842,내부 컨텐츠 개발,강의안 및 교보재 개발 1차,강의안 및 교보재 개발 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,교육
내부 컨텐츠 개발,강의안 및 교보재 개발,강의안 디자인 템플릿 의뢰,V2-L6-0905,내부 컨텐츠 개발,강의안 및 교보재 개발 1차,강의안 및 교보재 개발 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,교육
내부 컨텐츠 개발,강의안 및 교보재 개발,강의교안 개발,V2-L6-0843,내부 컨텐츠 개발,강의안 및 교보재 개발 1차,중간 강의안 및 교보재 개발 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
내부 컨텐츠 개발,강의안 및 교보재 개발,교보재 개발,V2-L6-0906,내부 컨텐츠 개발,강의안 및 교보재 개발 1차,중간 강의안 및 교보재 개발 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
컨텐츠 개발(외부),강의안 및 교보재 개발,강의교안 개발,V2-L6-0844,내부 컨텐츠 개발,강의안 및 교보재 개발 1차,중간 강의안 및 교보재 개발 결과표 등록,상시,analysis_report,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,교육
컨텐츠 개발(외부),강의안 및 교보재 개발,교보재 개발,V2-L6-0907,내부 컨텐츠 개발,강의안 및 교보재 개발 1차,중간 강의안 및 교보재 개발 결과표 등록,상시,analysis_report,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,교육
내부 컨텐츠 개발,강의안 및 교보재 개발,과정개발 계획수립,V2-L6-0845,내부 컨텐츠 개발,강의안 및 교보재 개발 2차,교보재 개발 수료 발행,상시,training_status,L6를 성과 상태형으로 매핑,교육
내부 컨텐츠 개발,강의안 및 교보재 개발,강의안 디자인 템플릿 의뢰,V2-L6-0908,내부 컨텐츠 개발,강의안 및 교보재 개발 2차,교보재 개발 수료 발행,상시,training_status,L6를 성과 상태형으로 매핑,교육
내부 컨텐츠 개발,강의안 및 교보재 개발,강의교안 개발,V2-L6-0846,내부 컨텐츠 개발,강의안 및 교보재 개발 2차,교보재 개발 운영계획서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,교육
내부 컨텐츠 개발,강의안 및 교보재 개발,교보재 개발,V2-L6-0909,내부 컨텐츠 개발,강의안 및 교보재 개발 2차,교보재 개발 운영계획서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,교육
컨텐츠 개발(외부),강의안 및 교보재 개발,강의교안 개발,V2-L6-0847,내부 컨텐츠 개발,강의안 및 교보재 개발 2차,성과 리포트 발행,상시,analysis_report,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,교육
컨텐츠 개발(외부),강의안 및 교보재 개발,교보재 개발,V2-L6-0910,내부 컨텐츠 개발,강의안 및 교보재 개발 2차,성과 리포트 발행,상시,analysis_report,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,교육
내부 컨텐츠 개발,강의안 및 교보재 개발,과정개발 계획수립,V2-L6-0848,내부 컨텐츠 개발,강의안 및 교보재 개발 3차,강의안 발행,상시,training_report,L6를 성과 상태형으로 매핑,교육
내부 컨텐츠 개발,강의안 및 교보재 개발,교보재 개발,V2-L6-0911,내부 컨텐츠 개발,강의안 및 교보재 개발 3차,강의안 발행,상시,training_report,L6를 성과 상태형으로 매핑,교육
교육전략,전사 교육 전략 기획,신설/폐강 과정 관리,V2-L6-0849,교육전략,전사 교육 전략 기획,전사 교육 전략 기획 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,교육
교육전략,전사 교육 전략 기획,신설/폐강 과정 관리,V2-L6-0850,교육전략,전사 교육 전략 기획,중간 전사 교육 전략 기획 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육전략,전사 교육 전략 기획,신설/폐강 과정 관리,V2-L6-0851,교육전략,전사 교육 전략 기획,중간 전사 교육 전략 기획 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육전략,전사 교육 전략 기획,신설/폐강 과정 관리,V2-L6-0852,교육전략,전사 교육 전략 기획,성과 리포트 발행,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육니즈분석,요구사항분석,경영진요구사항 분석,V2-L6-0853,교육니즈분석,요구사항분석,요구사항분석 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,교육
교육니즈분석,요구사항분석,경영진요구사항 분석,V2-L6-0854,교육니즈분석,요구사항분석,중간 요구사항분석 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육니즈분석,요구사항분석,임직원 요구사항 분석,V2-L6-0855,교육니즈분석,요구사항분석,중간 요구사항분석 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육니즈분석,요구사항분석,임직원 요구사항 분석,V2-L6-0856,교육니즈분석,요구사항분석,성과 리포트 발행,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육니즈분석,트렌드분석,환경변화 자료검색/리서치,V2-L6-0857,교육니즈분석,트렌드분석,트렌드분석 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,교육
교육니즈분석,트렌드분석,환경변화 자료검색/리서치,V2-L6-0858,교육니즈분석,트렌드분석,중간 트렌드분석 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육니즈분석,트렌드분석,환경변화 관련 인사이트 발굴,V2-L6-0859,교육니즈분석,트렌드분석,중간 트렌드분석 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육니즈분석,트렌드분석,환경변화 관련 인사이트 발굴,V2-L6-0860,교육니즈분석,트렌드분석,성과 리포트 발행,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육니즈분석,교육대상 분석,임직원 현황 분석(규모/직무/사업부/보직),V2-L6-0861,교육니즈분석,교육대상 분석,교육대상 분석 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,교육
교육니즈분석,교육대상 분석,임직원 현황 분석(규모/직무/사업부/보직),V2-L6-0862,교육니즈분석,교육대상 분석,중간 교육대상 분석 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육니즈분석,교육대상 분석,특수 국적/언어 등,V2-L6-0863,교육니즈분석,교육대상 분석,중간 교육대상 분석 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육니즈분석,교육대상 분석,역량 분석(교육이력/자격),V2-L6-0864,교육니즈분석,교육대상 분석,성과 리포트 발행,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육니즈분석,커리큘럼 기획,전년도 결과 리뷰/분석,V2-L6-0865,교육니즈분석,커리큘럼 기획,커리큘럼 기획 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,교육
교육니즈분석,커리큘럼 기획,전년도 결과 리뷰/분석,V2-L6-0869,교육니즈분석,커리큘럼 기획,커리큘럼 기획 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,교육
교육니즈분석,커리큘럼 기획,인사이트 발굴,V2-L6-0866,교육니즈분석,커리큘럼 기획,중간 커리큘럼 기획 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육니즈분석,커리큘럼 기획,우선순위 도출,V2-L6-0870,교육니즈분석,커리큘럼 기획,중간 커리큘럼 기획 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육과정설계,커리큘럼 기획,과정목표 수립,V2-L6-0867,교육니즈분석,커리큘럼 기획,중간 커리큘럼 기획 결과표 등록,상시,analysis_report,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,교육
교육과정설계,커리큘럼 기획,과정목표 수립,V2-L6-0871,교육니즈분석,커리큘럼 기획,중간 커리큘럼 기획 결과표 등록,상시,analysis_report,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,교육
교육과정설계,커리큘럼 기획,예산 검토,V2-L6-0868,교육니즈분석,커리큘럼 기획,성과 리포트 발행,상시,analysis_report,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,교육
교육과정설계,커리큘럼 기획,커리큘럼 개발,V2-L6-0872,교육니즈분석,커리큘럼 기획,성과 리포트 발행,상시,analysis_report,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,교육
교육과정설계,커리큘럼 확정,내부 보고/품의,V2-L6-0873,교육과정설계,커리큘럼 확정,커리큘럼 확정 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,교육
교육과정설계,커리큘럼 확정,내부 보고/품의,V2-L6-0874,교육과정설계,커리큘럼 확정,중간 커리큘럼 확정 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육과정설계,커리큘럼 확정,내부 보고/품의,V2-L6-0875,교육과정설계,커리큘럼 확정,중간 커리큘럼 확정 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육과정설계,커리큘럼 확정,내부 보고/품의,V2-L6-0876,교육과정설계,커리큘럼 확정,성과 리포트 발행,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육과정설계,프로그램 운영방안 결정,교육 형태/기간,V2-L6-0877,교육과정설계,프로그램 운영방안 결정,프로그램 운영방안 결정 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,교육
교육과정설계,프로그램 운영방안 결정,교육 형태/기간,V2-L6-0878,교육과정설계,프로그램 운영방안 결정,중간 프로그램 운영방안 결정 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육과정설계,프로그램 운영방안 결정,신청/선발 방식,V2-L6-0879,교육과정설계,프로그램 운영방안 결정,중간 프로그램 운영방안 결정 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육과정설계,프로그램 운영방안 결정,신청/선발 방식,V2-L6-0880,교육과정설계,프로그램 운영방안 결정,성과 리포트 발행,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육과정설계,평가 도구 설계(KPI),역량평가 도구/방식 기획,V2-L6-0881,교육과정설계,평가 도구 설계(KPI),평가 도구 설계(KPI) 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,교육
교육과정설계,평가 도구 설계(KPI),역량평가 도구/방식 기획,V2-L6-0882,교육과정설계,평가 도구 설계(KPI),중간 평가 도구 설계(KPI) 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육과정설계,평가 도구 설계(KPI),"프로그램 평가 기획(효과성, 만족도)",V2-L6-0883,교육과정설계,평가 도구 설계(KPI),중간 평가 도구 설계(KPI) 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육과정설계,평가 도구 설계(KPI),"프로그램 평가 기획(효과성, 만족도)",V2-L6-0884,교육과정설계,평가 도구 설계(KPI),성과 리포트 발행,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육과정설계,Pilot과정 운영,대상자 선발,V2-L6-0885,교육과정설계,Pilot과정 운영,Pilot과정 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,교육
교육과정설계,Pilot과정 운영,대상자 선발,V2-L6-0886,교육과정설계,Pilot과정 운영,중간 Pilot과정 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육과정설계,Pilot과정 운영,과정 운영,V2-L6-0887,교육과정설계,Pilot과정 운영,중간 Pilot과정 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
교육과정설계,Pilot과정 운영,결과 분석/반영,V2-L6-0888,교육과정설계,Pilot과정 운영,성과 리포트 발행,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
컨텐츠 개발(외부),강사선정,강사 탐색,V2-L6-0889,컨텐츠 개발(외부),강사선정,강사선정 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,교육
컨텐츠 개발(외부),강사선정,강사 탐색,V2-L6-0890,컨텐츠 개발(외부),강사선정,중간 강사선정 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
컨텐츠 개발(외부),강사선정,강사 섭외,V2-L6-0891,컨텐츠 개발(외부),강사선정,중간 강사선정 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
컨텐츠 개발(외부),강사선정,강사 섭외,V2-L6-0892,컨텐츠 개발(외부),강사선정,성과 리포트 발행,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
컨텐츠 개발(외부),컨텐츠협의,교육 내용 협의,V2-L6-0893,컨텐츠 개발(외부),컨텐츠협의,컨텐츠협의 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,교육
컨텐츠 개발(외부),컨텐츠협의,교육 내용 협의,V2-L6-0894,컨텐츠 개발(외부),컨텐츠협의,중간 컨텐츠협의 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
컨텐츠 개발(외부),컨텐츠협의,교육 내용 협의,V2-L6-0895,컨텐츠 개발(외부),컨텐츠협의,중간 컨텐츠협의 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
컨텐츠 개발(외부),컨텐츠협의,교육 내용 협의,V2-L6-0896,컨텐츠 개발(외부),컨텐츠협의,성과 리포트 발행,상시,analysis_report,L6를 성과 상태형으로 매핑,교육
