Activity_ID,L3(도메인),Restored_L4,Restored_L5,Restored_L6,Cadence,Output Type,seq,pre_dependency,Digital Trace
V2-L6-0770,교육,양성,양성경비/처우기준,중간 양성경비/처우기준 결과표 등록,상시,analysis_report,2,V2-L6-0769,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0771,교육,양성,양성경비/처우기준,중간 양성경비/처우기준 결과표 등록,상시,analysis_report,3,V2-L6-0770,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0772,교육,양성,양성경비/처우기준,양성경비 발행,상시,training_report,4,V2-L6-0771,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0773,교육,양성,양성경비/처우기준,처우기준 운영계획서 확정,상시,approval_doc,5,V2-L6-0772,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0774,교육,양성,양성경비/처우기준,처우기준 수료 발행,상시,training_status,6,V2-L6-0773,업무 처리 이력 로그 | 결과 데이터 저장 이력 | 처우기준 수료 발행 관련 증빙 기록
V2-L6-0775,교육,양성,양성경비/처우기준,성과 리포트 발행,상시,analysis_report,7,V2-L6-0774,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0776,교육,양성,파견자 관리,파견자 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0777,교육,양성,파견자 관리,중간 파견자 결과표 등록,상시,analysis_report,2,V2-L6-0776,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0778,교육,양성,파견자 관리,중간 파견자 결과표 등록,상시,analysis_report,3,V2-L6-0777,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0779,교육,양성,파견자 관리,성과 리포트 발행,상시,analysis_report,4,V2-L6-0778,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0780,교육,교육운영,교육 실행 계획 수립,교육 실행 계획 수립 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0781,교육,교육운영,교육 실행 계획 수립,중간 교육 실행 계획 수립 결과표 등록,상시,analysis_report,2,V2-L6-0780,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0782,교육,교육운영,교육 실행 계획 수립,중간 교육 실행 계획 수립 결과표 등록,상시,analysis_report,3,V2-L6-0781,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0783,교육,교육운영,교육 실행 계획 수립,성과 리포트 발행,상시,analysis_report,4,V2-L6-0782,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0784,교육,교육운영,교육 예산 계획 수립,교육 예산 계획 수립 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0785,교육,교육운영,교육 예산 계획 수립,중간 교육 예산 계획 수립 결과표 등록,상시,analysis_report,2,V2-L6-0784,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0786,교육,교육운영,교육 예산 계획 수립,중간 교육 예산 계획 수립 결과표 등록,상시,analysis_report,3,V2-L6-0785,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0787,교육,교육운영,교육 예산 계획 수립,성과 리포트 발행,상시,analysis_report,4,V2-L6-0786,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0788,교육,교육운영,과정 개설,과정 개설 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0789,교육,교육운영,과정 개설,중간 과정 개설 결과표 등록,상시,analysis_report,2,V2-L6-0788,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0790,교육,교육운영,과정 개설,중간 과정 개설 결과표 등록,상시,analysis_report,3,V2-L6-0789,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0791,교육,교육운영,과정 개설,성과 리포트 발행,상시,analysis_report,4,V2-L6-0790,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0792,교육,교육운영,대상자 모집/선발,대상자 모집/선발 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0793,교육,교육운영,대상자 모집/선발,중간 대상자 모집/선발 결과표 등록,상시,analysis_report,2,V2-L6-0792,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0794,교육,교육운영,대상자 모집/선발,중간 대상자 모집/선발 결과표 등록,상시,analysis_report,3,V2-L6-0793,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0795,교육,교육운영,대상자 모집/선발,대상자 모집 발행,상시,training_report,4,V2-L6-0794,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0796,교육,교육운영,대상자 모집/선발,선발 운영계획서 확정,상시,approval_doc,5,V2-L6-0795,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0797,교육,교육운영,대상자 모집/선발,선발 수료 발행,상시,training_status,6,V2-L6-0796,업무 처리 이력 로그 | 결과 데이터 저장 이력 | 선발 수료 발행 관련 증빙 기록
V2-L6-0798,교육,교육운영,대상자 모집/선발,성과 리포트 발행,상시,analysis_report,7,V2-L6-0797,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0799,교육,교육운영,입과안내/교육생 관리,입과안내/교육생 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0800,교육,교육운영,입과안내/교육생 관리,중간 입과안내/교육생 결과표 등록,상시,analysis_report,2,V2-L6-0799,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0801,교육,교육운영,입과안내/교육생 관리,중간 입과안내/교육생 결과표 등록,상시,analysis_report,3,V2-L6-0800,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0802,교육,교육운영,입과안내/교육생 관리,입과안내 발행,상시,notification_doc,4,V2-L6-0801,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력
V2-L6-0803,교육,교육운영,입과안내/교육생 관리,교육생 운영계획서 확정,상시,approval_doc,5,V2-L6-0802,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0804,교육,교육운영,입과안내/교육생 관리,교육생 수료 발행,상시,training_status,6,V2-L6-0803,업무 처리 이력 로그 | 결과 데이터 저장 이력 | 교육생 수료 발행 관련 증빙 기록
V2-L6-0805,교육,교육운영,입과안내/교육생 관리,성과 리포트 발행,상시,analysis_report,7,V2-L6-0804,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0806,교육,교육운영,내/외부 강사관리,내/외부 강사관리 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0807,교육,교육운영,내/외부 강사관리,중간 내/외부 강사관리 결과표 등록,상시,analysis_report,2,V2-L6-0806,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0808,교육,교육운영,내/외부 강사관리,중간 내/외부 강사관리 결과표 등록,상시,analysis_report,3,V2-L6-0807,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0809,교육,교육운영,내/외부 강사관리,내부 강사 발행,상시,training_report,4,V2-L6-0808,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0810,교육,교육운영,내/외부 강사관리,외부 강사관리 운영계획서 확정,상시,approval_doc,5,V2-L6-0809,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0811,교육,교육운영,내/외부 강사관리,외부 강사관리 수료 발행,상시,training_status,6,V2-L6-0810,업무 처리 이력 로그 | 결과 데이터 저장 이력 | 외부 강사관리 수료 발행 관련 증빙 기록
V2-L6-0812,교육,교육운영,내/외부 강사관리,성과 리포트 발행,상시,analysis_report,7,V2-L6-0811,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0813,교육,교육운영,운영준비(인프라 셋팅 등),운영준비(인프라 셋팅 등) 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0814,교육,교육운영,운영준비(인프라 셋팅 등),중간 운영준비(인프라 셋팅 등) 결과표 등록,상시,analysis_report,2,V2-L6-0813,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0815,교육,교육운영,운영준비(인프라 셋팅 등),중간 운영준비(인프라 셋팅 등) 결과표 등록,상시,analysis_report,3,V2-L6-0814,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0816,교육,교육운영,운영준비(인프라 셋팅 등),성과 리포트 발행,상시,analysis_report,4,V2-L6-0815,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0817,교육,교육운영,과정 운영,과정 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0818,교육,교육운영,과정 운영,중간 과정 결과표 등록,상시,analysis_report,2,V2-L6-0817,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0819,교육,교육운영,과정 운영,중간 과정 결과표 등록,상시,analysis_report,3,V2-L6-0818,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0820,교육,교육운영,과정 운영,성과 리포트 발행,상시,analysis_report,4,V2-L6-0819,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0821,교육,교육운영,과정설문 취합/분석,과정설문 취합/분석 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0822,교육,교육운영,과정설문 취합/분석,중간 과정설문 취합/분석 결과표 등록,상시,analysis_report,2,V2-L6-0821,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0823,교육,교육운영,과정설문 취합/분석,중간 과정설문 취합/분석 결과표 등록,상시,analysis_report,3,V2-L6-0822,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0824,교육,교육운영,과정설문 취합/분석,과정설문 취합 발행,상시,training_report,4,V2-L6-0823,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0825,교육,교육운영,과정설문 취합/분석,분석 운영계획서 확정,상시,approval_doc,5,V2-L6-0824,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0826,교육,교육운영,과정설문 취합/분석,분석 수료 발행,상시,analysis_report,6,V2-L6-0825,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0827,교육,교육운영,과정설문 취합/분석,성과 리포트 발행,상시,analysis_report,7,V2-L6-0826,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0828,교육,교육운영,성과분석/결과보고,성과분석/결과보고 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0829,교육,교육운영,성과분석/결과보고,중간 성과분석/결과보고 결과표 등록,상시,analysis_report,2,V2-L6-0828,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0830,교육,교육운영,성과분석/결과보고,중간 성과분석/결과보고 결과표 등록,상시,analysis_report,3,V2-L6-0829,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0831,교육,교육운영,성과분석/결과보고,성과분석 발행,상시,analysis_report,4,V2-L6-0830,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0832,교육,교육운영,성과분석/결과보고,결과보고 운영계획서 확정,상시,approval_doc,5,V2-L6-0831,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0833,교육,교육운영,성과분석/결과보고,결과보고 수료 발행,상시,analysis_report,6,V2-L6-0832,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0834,교육,교육운영,성과분석/결과보고,성과 리포트 발행,상시,analysis_report,7,V2-L6-0833,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0835,교육,교육운영,수료 관리 및 경비처리,수료 및 경비처리 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0836,교육,교육운영,수료 관리 및 경비처리,중간 수료 및 경비처리 결과표 등록,상시,analysis_report,2,V2-L6-0835,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0837,교육,교육운영,수료 관리 및 경비처리,중간 수료 및 경비처리 결과표 등록,상시,analysis_report,3,V2-L6-0836,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0838,교육,교육운영,수료 관리 및 경비처리,경비처리 수료 발행,상시,training_status,4,V2-L6-0837,업무 처리 이력 로그 | 결과 데이터 저장 이력 | 경비처리 수료 발행 관련 증빙 기록
V2-L6-0839,교육,교육운영,수료 관리 및 경비처리,경비처리 운영계획서 확정,상시,approval_doc,5,V2-L6-0838,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0840,교육,교육운영,수료 관리 및 경비처리,성과 리포트 발행,상시,analysis_report,6,V2-L6-0839,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0841,교육,교육운영,수료 관리 및 경비처리,수료 발행,상시,training_status,7,V2-L6-0840,업무 처리 이력 로그 | 결과 데이터 저장 이력 | 수료 발행 관련 증빙 기록
V2-L6-0842,교육,내부 컨텐츠 개발,강의안 및 교보재 개발 1차,강의안 및 교보재 개발 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0843,교육,내부 컨텐츠 개발,강의안 및 교보재 개발 1차,중간 강의안 및 교보재 개발 결과표 등록,상시,analysis_report,2,V2-L6-0842,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0844,교육,내부 컨텐츠 개발,강의안 및 교보재 개발 1차,중간 강의안 및 교보재 개발 결과표 등록,상시,analysis_report,3,V2-L6-0843,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0845,교육,내부 컨텐츠 개발,강의안 및 교보재 개발 2차,교보재 개발 수료 발행,상시,training_status,4,V2-L6-0844,업무 처리 이력 로그 | 결과 데이터 저장 이력 | 교보재 개발 수료 발행 관련 증빙 기록
V2-L6-0846,교육,내부 컨텐츠 개발,강의안 및 교보재 개발 2차,교보재 개발 운영계획서 확정,상시,approval_doc,5,V2-L6-0845,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0847,교육,내부 컨텐츠 개발,강의안 및 교보재 개발 2차,성과 리포트 발행,상시,analysis_report,6,V2-L6-0846,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0848,교육,내부 컨텐츠 개발,강의안 및 교보재 개발 3차,강의안 발행,상시,training_report,7,V2-L6-0847,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0849,교육,교육전략,전사 교육 전략 기획,전사 교육 전략 기획 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0850,교육,교육전략,전사 교육 전략 기획,중간 전사 교육 전략 기획 결과표 등록,상시,analysis_report,2,V2-L6-0849,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0851,교육,교육전략,전사 교육 전략 기획,중간 전사 교육 전략 기획 결과표 등록,상시,analysis_report,3,V2-L6-0850,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0852,교육,교육전략,전사 교육 전략 기획,성과 리포트 발행,상시,analysis_report,4,V2-L6-0851,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0853,교육,교육니즈분석,요구사항분석,요구사항분석 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0854,교육,교육니즈분석,요구사항분석,중간 요구사항분석 결과표 등록,상시,analysis_report,2,V2-L6-0853,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0855,교육,교육니즈분석,요구사항분석,중간 요구사항분석 결과표 등록,상시,analysis_report,3,V2-L6-0854,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0856,교육,교육니즈분석,요구사항분석,성과 리포트 발행,상시,analysis_report,4,V2-L6-0855,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0857,교육,교육니즈분석,트렌드분석,트렌드분석 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0858,교육,교육니즈분석,트렌드분석,중간 트렌드분석 결과표 등록,상시,analysis_report,2,V2-L6-0857,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0859,교육,교육니즈분석,트렌드분석,중간 트렌드분석 결과표 등록,상시,analysis_report,3,V2-L6-0858,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0860,교육,교육니즈분석,트렌드분석,성과 리포트 발행,상시,analysis_report,4,V2-L6-0859,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0861,교육,교육니즈분석,교육대상 분석,교육대상 분석 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0862,교육,교육니즈분석,교육대상 분석,중간 교육대상 분석 결과표 등록,상시,analysis_report,2,V2-L6-0861,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0863,교육,교육니즈분석,교육대상 분석,중간 교육대상 분석 결과표 등록,상시,analysis_report,3,V2-L6-0862,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0864,교육,교육니즈분석,교육대상 분석,성과 리포트 발행,상시,analysis_report,4,V2-L6-0863,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0865,교육,교육니즈분석,커리큘럼 기획,커리큘럼 기획 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0866,교육,교육니즈분석,커리큘럼 기획,중간 커리큘럼 기획 결과표 등록,상시,analysis_report,2,V2-L6-0865,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0867,교육,교육니즈분석,커리큘럼 기획,중간 커리큘럼 기획 결과표 등록,상시,analysis_report,3,V2-L6-0866,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0868,교육,교육니즈분석,커리큘럼 기획,성과 리포트 발행,상시,analysis_report,4,V2-L6-0867,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0869,교육,교육니즈분석,커리큘럼 기획,커리큘럼 기획 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0870,교육,교육니즈분석,커리큘럼 기획,중간 커리큘럼 기획 결과표 등록,상시,analysis_report,2,V2-L6-0869,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0871,교육,교육니즈분석,커리큘럼 기획,중간 커리큘럼 기획 결과표 등록,상시,analysis_report,3,V2-L6-0870,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0872,교육,교육니즈분석,커리큘럼 기획,성과 리포트 발행,상시,analysis_report,4,V2-L6-0871,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0873,교육,교육과정설계,커리큘럼 확정,커리큘럼 확정 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0874,교육,교육과정설계,커리큘럼 확정,중간 커리큘럼 확정 결과표 등록,상시,analysis_report,2,V2-L6-0873,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0875,교육,교육과정설계,커리큘럼 확정,중간 커리큘럼 확정 결과표 등록,상시,analysis_report,3,V2-L6-0874,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0876,교육,교육과정설계,커리큘럼 확정,성과 리포트 발행,상시,analysis_report,4,V2-L6-0875,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0877,교육,교육과정설계,프로그램 운영방안 결정,프로그램 운영방안 결정 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0878,교육,교육과정설계,프로그램 운영방안 결정,중간 프로그램 운영방안 결정 결과표 등록,상시,analysis_report,2,V2-L6-0877,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0879,교육,교육과정설계,프로그램 운영방안 결정,중간 프로그램 운영방안 결정 결과표 등록,상시,analysis_report,3,V2-L6-0878,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0880,교육,교육과정설계,프로그램 운영방안 결정,성과 리포트 발행,상시,analysis_report,4,V2-L6-0879,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0881,교육,교육과정설계,평가 도구 설계(KPI),평가 도구 설계(KPI) 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0882,교육,교육과정설계,평가 도구 설계(KPI),중간 평가 도구 설계(KPI) 결과표 등록,상시,analysis_report,2,V2-L6-0881,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0883,교육,교육과정설계,평가 도구 설계(KPI),중간 평가 도구 설계(KPI) 결과표 등록,상시,analysis_report,3,V2-L6-0882,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0884,교육,교육과정설계,평가 도구 설계(KPI),성과 리포트 발행,상시,analysis_report,4,V2-L6-0883,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0885,교육,교육과정설계,Pilot과정 운영,Pilot과정 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0886,교육,교육과정설계,Pilot과정 운영,중간 Pilot과정 결과표 등록,상시,analysis_report,2,V2-L6-0885,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0887,교육,교육과정설계,Pilot과정 운영,중간 Pilot과정 결과표 등록,상시,analysis_report,3,V2-L6-0886,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0888,교육,교육과정설계,Pilot과정 운영,성과 리포트 발행,상시,analysis_report,4,V2-L6-0887,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0889,교육,컨텐츠 개발(외부),강사선정,강사선정 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0890,교육,컨텐츠 개발(외부),강사선정,중간 강사선정 결과표 등록,상시,analysis_report,2,V2-L6-0889,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0891,교육,컨텐츠 개발(외부),강사선정,중간 강사선정 결과표 등록,상시,analysis_report,3,V2-L6-0890,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0892,교육,컨텐츠 개발(외부),강사선정,성과 리포트 발행,상시,analysis_report,4,V2-L6-0891,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0893,교육,컨텐츠 개발(외부),컨텐츠협의,컨텐츠협의 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0894,교육,컨텐츠 개발(외부),컨텐츠협의,중간 컨텐츠협의 결과표 등록,상시,analysis_report,2,V2-L6-0893,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0895,교육,컨텐츠 개발(외부),컨텐츠협의,중간 컨텐츠협의 결과표 등록,상시,analysis_report,3,V2-L6-0894,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0896,교육,컨텐츠 개발(외부),컨텐츠협의,성과 리포트 발행,상시,analysis_report,4,V2-L6-0895,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0897,교육,컨텐츠 개발(외부),강사계약,강사계약 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0898,교육,컨텐츠 개발(외부),강사계약,중간 강사계약 결과표 등록,상시,analysis_report,2,V2-L6-0897,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0899,교육,컨텐츠 개발(외부),강사계약,중간 강사계약 결과표 등록,상시,analysis_report,3,V2-L6-0898,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0900,교육,컨텐츠 개발(외부),강사계약,성과 리포트 발행,상시,analysis_report,4,V2-L6-0899,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0901,교육,컨텐츠 개발(외부),이러닝 콘텐츠 개발,이러닝 콘텐츠 개발 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0902,교육,컨텐츠 개발(외부),이러닝 콘텐츠 개발,중간 이러닝 콘텐츠 개발 결과표 등록,상시,analysis_report,2,V2-L6-0901,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0903,교육,컨텐츠 개발(외부),이러닝 콘텐츠 개발,중간 이러닝 콘텐츠 개발 결과표 등록,상시,analysis_report,3,V2-L6-0902,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0904,교육,컨텐츠 개발(외부),이러닝 콘텐츠 개발,성과 리포트 발행,상시,analysis_report,4,V2-L6-0903,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
