[AS-IS] L3,[AS-IS] L4,[AS-IS] L5,[AS-IS] L6,Activity_ID,[TO-BE] L3,[TO-BE] L4,[TO-BE] L5,[TO-BE] L6,Cadence,Output Type,Change_Logic
제도,피어리뷰,결과 분석/보고 및 결과 안내,실시율 점검,V2-L6-0743,제도,피어리뷰,결과 분석/보고 및 결과 안내,결과 분석/보고 및 결과 안내 시스템 반영 이력안,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,결과 분석/보고 및 결과 안내,실시율 점검,V2-L6-0744,제도,피어리뷰,결과 분석/보고 및 결과 안내,결과 분석/보고 및 결과 안내 초안 문서 작성 완료 보완안,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,결과 분석/보고 및 결과 안내,실시율 점검,V2-L6-0745,제도,피어리뷰,결과 분석/보고 및 결과 안내,결과 분석/보고 및 결과 안내 검토 의견 수합 완료 보완안,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,결과 분석/보고 및 결과 안내,실시율 점검,V2-L6-0746,제도,피어리뷰,결과 분석/보고 및 결과 안내,결과 분석/보고 및 결과 안내 수정본 반영 보완안,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,결과 분석/보고 및 결과 안내,실시율 점검,V2-L6-0747,제도,피어리뷰,결과 분석/보고 및 결과 안내,결과 분석/보고 및 결과 안내 승인 결재 완료 보완안,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,결과 분석/보고 및 결과 안내,실시율 점검,V2-L6-0748,제도,피어리뷰,결과 분석/보고 및 결과 안내,결과 분석/보고 및 결과 안내 공지문 발송 보완안,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,결과 분석/보고 및 결과 안내,실시율 점검,V2-L6-0749,제도,피어리뷰,결과 분석/보고 및 결과 안내,결과 분석/보고 및 결과 안내 시스템 반영 보완안,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,결과 분석/보고 및 결과 안내,실시율 점검,V2-L6-0750,제도,피어리뷰,결과 분석/보고 및 결과 안내,결과 분석/보고 및 결과 안내 초안 문서 작성 완료 검토안,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,결과 분석/보고 및 결과 안내,실시율 점검,V2-L6-0751,제도,피어리뷰,결과 분석/보고 및 결과 안내,결과 분석/보고 및 결과 안내 검토 의견 수합 완료 검토안,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,결과 분석/보고 및 결과 안내,실시율 점검,V2-L6-0752,제도,피어리뷰,결과 분석/보고 및 결과 안내,결과 분석/보고 및 결과 안내 수정본 반영 검토안,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,대상자 확정/변경(예외자/사유 확인),예외자 및 기타 사유 점검,V2-L6-0753,제도,피어리뷰,대상자 확정/변경(예외자/사유 확인),대상자 확정/변경(예외자/사유 확인) 초안 문서 작성 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,대상자 확정/변경(예외자/사유 확인),예외자 및 기타 사유 점검,V2-L6-0754,제도,피어리뷰,대상자 확정/변경(예외자/사유 확인),대상자 확정/변경(예외자/사유 확인) 검토 의견 수합 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,대상자 확정/변경(예외자/사유 확인),예외자 및 기타 사유 점검,V2-L6-0755,제도,피어리뷰,대상자 확정/변경(예외자/사유 확인),대상자 확정/변경(예외자/사유 확인) 수정본 반영,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,대상자 확정/변경(예외자/사유 확인),예외자 및 기타 사유 점검,V2-L6-0756,제도,피어리뷰,대상자 확정/변경(예외자/사유 확인),대상자 확정/변경(예외자/사유 확인) 승인 결재 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,대상자 확정/변경(예외자/사유 확인),예외자 및 기타 사유 점검,V2-L6-0757,제도,피어리뷰,대상자 확정/변경(예외자/사유 확인),대상자 확정/변경(예외자/사유 확인) 공지문 발송,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,대상자 확정/변경(예외자/사유 확인),예외자 및 기타 사유 점검,V2-L6-0758,제도,피어리뷰,대상자 확정/변경(예외자/사유 확인),대상자 확정/변경(예외자/사유 확인) 시스템 반영,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,대상자 확정/변경(예외자/사유 확인),예외자 및 기타 사유 점검,V2-L6-0759,제도,피어리뷰,대상자 확정/변경(예외자/사유 확인),대상자 확정/변경(예외자/사유 확인) 시행 내역 등록,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,피어리뷰 운영/ 임직원 소통,"피어리뷰어 안내(피어리뷰어 선택, 선택질문 작성)",V2-L6-0760,제도,피어리뷰,피어리뷰 운영/ 임직원 소통,피어리뷰 운영/ 임직원 소통 초안 문서 작성 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,피어리뷰 운영/ 임직원 소통,"피어리뷰어 안내(피어리뷰어 선택, 선택질문 작성)",V2-L6-0761,제도,피어리뷰,피어리뷰 운영/ 임직원 소통,피어리뷰 운영/ 임직원 소통 검토 의견 수합 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,피어리뷰 운영/ 임직원 소통,"피어리뷰어 안내(피어리뷰어 선택, 선택질문 작성)",V2-L6-0762,제도,피어리뷰,피어리뷰 운영/ 임직원 소통,피어리뷰 운영/ 임직원 소통 수정본 반영,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,피어리뷰 운영/ 임직원 소통,"피어리뷰어 안내(피어리뷰어 선택, 선택질문 작성)",V2-L6-0763,제도,피어리뷰,피어리뷰 운영/ 임직원 소통,피어리뷰 운영/ 임직원 소통 승인 결재 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,피어리뷰 운영/ 임직원 소통,"피어리뷰어 안내(피어리뷰어 선택, 선택질문 작성)",V2-L6-0764,제도,피어리뷰,피어리뷰 운영/ 임직원 소통,피어리뷰 운영/ 임직원 소통 공지문 발송,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,피어리뷰 운영/ 임직원 소통,"피어리뷰어 안내(피어리뷰어 선택, 선택질문 작성)",V2-L6-0765,제도,피어리뷰,피어리뷰 운영/ 임직원 소통,피어리뷰 운영/ 임직원 소통 시스템 반영,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,채용 후속조치,입사 및 온보딩,비용 지급/관리,V2-L6-0766,채용,온보딩 관리,온보딩 관리,온보딩 관리 원천 데이터 수집 완료,수시,status_log,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,채용 후속조치,입사 및 온보딩,비용 지급/관리,V2-L6-0767,채용,온보딩 관리,온보딩 관리,온보딩 관리 정합성 점검 완료,수시,status_log,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,채용 후속조치,입사 및 온보딩,비용 지급/관리,V2-L6-0768,채용,온보딩 관리,온보딩 관리,온보딩 관리 오류 데이터 보정 완료,수시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,선발전형,"자격 검증(GSAT, 코딩 테스트 등)",검정 일정/장소 확정,V2-L6-0769,채용,온보딩 관리,온보딩 관리,온보딩 관리 검증 결과 확정,수시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,채용 후속조치,입사 및 온보딩,비용 지급/관리,V2-L6-0770,채용,온보딩 관리,온보딩 관리,온보딩 관리 승인 데이터 반영,수시,request_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,채용 후속조치,입사 및 온보딩,비용 지급/관리,V2-L6-0771,채용,온보딩 관리,온보딩 관리,온보딩 관리 시스템 마감 완료,수시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,채용 후속조치,입사 및 온보딩,비용 지급/관리,V2-L6-0772,채용,온보딩 관리,온보딩 관리,온보딩 관리 결과 통보 발송,수시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,채용 후속조치,입사 및 온보딩,비용 지급/관리,V2-L6-0773,채용,온보딩 관리,온보딩 관리,온보딩 관리 처리 로그 저장,수시,status_log,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,채용 후속조치,입사 및 온보딩,비용 지급/관리,V2-L6-0774,채용,온보딩 관리,온보딩 관리,온보딩 관리 예외 내역 확정,수시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,인재발굴,인재 소싱 채널 선정 및 액팅,발굴 기준 확정,V2-L6-0775,채용,인재 소싱,인재 소싱,인재 소싱 원천 데이터 수집 완료,수시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,인재발굴,인재 소싱 채널 선정 및 액팅,발굴 기준 확정,V2-L6-0776,채용,인재 소싱,인재 소싱,인재 소싱 정합성 점검 완료,수시,request_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,인재발굴,인재 소싱 채널 선정 및 액팅,발굴 기준 확정,V2-L6-0777,채용,인재 소싱,인재 소싱,인재 소싱 오류 데이터 보정 완료,수시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,인재발굴,인재 소싱 채널 선정 및 액팅,발굴 기준 확정,V2-L6-0778,채용,인재 소싱,인재 소싱,인재 소싱 검증 결과 확정,수시,status_log,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,인재발굴,인재 소싱 채널 선정 및 액팅,발굴 기준 확정,V2-L6-0779,채용,인재 소싱,인재 소싱,인재 소싱 승인 데이터 반영,수시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,인재발굴,인재 소싱 채널 선정 및 액팅,발굴 기준 확정,V2-L6-0780,채용,인재 소싱,인재 소싱,인재 소싱 시스템 마감 완료,수시,status_log,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,채용 후속조치,선확보 인력 관리,선확보 인력 등록,V2-L6-0781,채용,전형 관리,전형 관리,전형 관리 원천 데이터 수집 완료,수시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,채용 후속조치,선확보 인력 관리,선확보 인력 등록,V2-L6-0782,채용,전형 관리,전형 관리,전형 관리 정합성 점검 완료,수시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,채용 후속조치,선확보 인력 관리,선확보 인력 등록,V2-L6-0783,채용,전형 관리,전형 관리,전형 관리 오류 데이터 보정 완료,수시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,선발전형,"자격 검증(GSAT, 코딩 테스트 등)",검정 일정/장소 확정,V2-L6-0784,채용,전형 관리,전형 관리,전형 관리 검증 결과 확정,수시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,선발전형,채용 및 처우 승인,중복확인,V2-L6-0785,채용,전형 관리,전형 관리,전형 관리 승인 데이터 반영,수시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,채용 후속조치,선확보 인력 관리,선확보 인력 등록,V2-L6-0786,채용,전형 관리,전형 관리,전형 관리 시스템 마감 완료,수시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,채용 후속조치,선확보 인력 관리,선확보 인력 등록,V2-L6-0787,채용,전형 관리,전형 관리,전형 관리 결과 통보 발송,수시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,채용 후속조치,선확보 인력 관리,선확보 인력 등록,V2-L6-0788,채용,전형 관리,전형 관리,전형 관리 처리 로그 저장,수시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,채용계획,채용 계획 수립(경영계획),사업부 채용규모 확정,V2-L6-0789,채용,전형 관리,전형 관리,전형 관리 예외 내역 확정,수시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,채용 후속조치,선확보 인력 관리,선확보 인력 등록,V2-L6-0790,채용,전형 관리,전형 관리,전형 관리 감사 로그 저장,수시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,선발전형,"자격 검증(GSAT, 코딩 테스트 등)",검정 대상자 선정,V2-L6-0791,채용,전형 관리,전형 관리,전형 관리 사후 검증 완료,수시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,채용 후속조치,선확보 인력 관리,선확보 인력 등록,V2-L6-0792,채용,전형 관리,전형 관리,전형 관리 종결 보고서 발행,수시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,채용계획,채용 계획 수립(경영계획),사업부 채용규모 확정,V2-L6-0793,채용,전형 관리,전형 관리,전형 관리 분석 결과 확정,수시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,채용계획,채용 계획 수립(경영계획),사업부 채용규모 확정,V2-L6-0794,채용,전형 관리,전형 관리,전형 관리 승인 이력 확정,수시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,채용 후속조치,선확보 인력 관리,선확보 인력 등록,V2-L6-0795,채용,전형 관리,전형 관리,전형 관리 상태 로그 저장,수시,status_log,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,채용계획,채용 계획 수립(경영계획),사업부 채용규모 확정,V2-L6-0796,채용,전형 관리,전형 관리,전형 관리 본안 분석 결과 확정,수시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,채용 후속조치,선확보 인력 관리,선확보 인력 등록,V2-L6-0797,채용,전형 관리,전형 관리,전형 관리 본안 상태 로그 저장,수시,status_log,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,채용계획,채용 계획 수립(경영계획),사업부 채용규모 확정,V2-L6-0798,채용,전형 관리,전형 관리,전형 관리 접수 이력 확정,수시,request_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,채용계획,채용 계획 수립(경영계획),전체 채용규모 산정,V2-L6-0799,채용,채용 계획·승인,채용 계획·승인,채용 계획·승인 원천 데이터 수집 완료,연간,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,채용계획,채용 계획 수립(경영계획),전체 채용규모 산정,V2-L6-0800,채용,채용 계획·승인,채용 계획·승인,채용 계획·승인 정합성 점검 완료,수시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,채용계획,채용 계획 수립(경영계획),전체 채용규모 산정,V2-L6-0801,채용,채용 계획·승인,채용 계획·승인,채용 계획·승인 오류 데이터 보정 완료,수시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,채용계획,채용 계획 수립(경영계획),사업부 채용규모 확정,V2-L6-0802,채용,채용 계획·승인,채용 계획·승인,채용 계획·승인 검증 결과 확정,수시,request_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,채용계획,채용 계획 수립(경영계획),전체 채용규모 산정,V2-L6-0803,채용,채용 계획·승인,채용 계획·승인,채용 계획·승인 승인 데이터 반영,수시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,채용계획,채용 계획 수립(경영계획),전체 채용규모 산정,V2-L6-0804,채용,채용 계획·승인,채용 계획·승인,채용 계획·승인 시스템 마감 완료,수시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,선발전형,채용 및 처우 승인,처우 협의/승인,V2-L6-0805,채용,처우 협의,처우 협의,처우 협의 원천 데이터 수집 완료,수시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,선발전형,채용 및 처우 승인,처우 협의/승인,V2-L6-0806,채용,처우 협의,처우 협의,처우 협의 정합성 점검 완료,수시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,선발전형,채용 및 처우 승인,처우 협의/승인,V2-L6-0807,채용,처우 협의,처우 협의,처우 협의 오류 데이터 보정 완료,수시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,선발전형,"자격 검증(GSAT, 코딩 테스트 등)",검정 일정/장소 확정,V2-L6-0808,채용,처우 협의,처우 협의,처우 협의 검증 결과 확정,수시,status_log,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,선발전형,채용 및 처우 승인,처우 협의/승인,V2-L6-0809,채용,처우 협의,처우 협의,처우 협의 승인 데이터 반영,수시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,선발전형,채용 및 처우 승인,처우 협의/승인,V2-L6-0810,채용,처우 협의,처우 협의,처우 협의 시스템 마감 완료,수시,status_log,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
채용,선발전형,채용 및 처우 승인,처우 협의/승인,V2-L6-0811,채용,처우 협의,처우 협의,처우 협의 결과 통보 발송,수시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
총무,공통,파견자 문의 대응,(원본 L6 미기재),V2-L6-0812,총무,공통,파견자 문의 대응,파견자 문의 대응 요청 접수 완료,상시,approval_doc,미싱 링크 복원 및 암묵지의 디지털 시각화
총무,공통,파견자 문의 대응,(원본 L6 미기재),V2-L6-0813,총무,공통,파견자 문의 대응,파견자 문의 대응 처리 대상 분류 완료,상시,analysis_report,미싱 링크 복원 및 암묵지의 디지털 시각화
총무,공통,파견자 문의 대응,(원본 L6 미기재),V2-L6-0814,총무,공통,파견자 문의 대응,파견자 문의 대응 현장 조치 완료,상시,notification_doc,미싱 링크 복원 및 암묵지의 디지털 시각화
총무,사내 서비스 운영,날인 및 증명서 관리,(원본 L6 미기재),V2-L6-0815,총무,사내 서비스 운영,날인 및 증명서 관리,날인 및 증명서 관리 요청 접수 완료,상시,approval_doc,미싱 링크 복원 및 암묵지의 디지털 시각화
총무,사내 서비스 운영,날인 및 증명서 관리,(원본 L6 미기재),V2-L6-0816,총무,사내 서비스 운영,날인 및 증명서 관리,날인 및 증명서 관리 처리 대상 분류 완료,상시,analysis_report,미싱 링크 복원 및 암묵지의 디지털 시각화
총무,사내 서비스 운영,날인 및 증명서 관리,(원본 L6 미기재),V2-L6-0817,총무,사내 서비스 운영,날인 및 증명서 관리,날인 및 증명서 관리 현장 조치 완료,상시,notification_doc,미싱 링크 복원 및 암묵지의 디지털 시각화
총무,사내 서비스 운영,대외유관 기관/업체 운영,(원본 L6 미기재),V2-L6-0818,총무,사내 서비스 운영,다회용기 업체 운영,다회용기 업체 운영 요청 접수 완료,상시,approval_doc,미싱 링크 복원 및 암묵지의 디지털 시각화
총무,사내 서비스 운영,대외유관 기관/업체 운영,(원본 L6 미기재),V2-L6-0819,총무,사내 서비스 운영,다회용기 업체 운영,다회용기 업체 운영 처리 대상 분류 완료,상시,analysis_report,미싱 링크 복원 및 암묵지의 디지털 시각화
총무,사내 서비스 운영,대외유관 기관/업체 운영,(원본 L6 미기재),V2-L6-0820,총무,사내 서비스 운영,다회용기 업체 운영,다회용기 업체 운영 현장 조치 완료,상시,analysis_report,미싱 링크 복원 및 암묵지의 디지털 시각화
총무,사내 서비스 운영,대외유관 기관/업체 운영,(원본 L6 미기재),V2-L6-0821,총무,사내 서비스 운영,다회용기 업체 운영,다회용기 업체 운영 시스템 처리 완료,상시,settlement_doc,미싱 링크 복원 및 암묵지의 디지털 시각화
총무,사내 서비스 운영,대외유관 기관/업체 운영,(원본 L6 미기재),V2-L6-0822,총무,사내 서비스 운영,대외유관 기관/업체 운영,대외유관 기관/업체 운영 요청 접수 완료,상시,approval_doc,미싱 링크 복원 및 암묵지의 디지털 시각화
총무,사내 서비스 운영,대외유관 기관/업체 운영,(원본 L6 미기재),V2-L6-0823,총무,사내 서비스 운영,대외유관 기관/업체 운영,대외유관 기관/업체 운영 처리 대상 분류 완료,상시,analysis_report,미싱 링크 복원 및 암묵지의 디지털 시각화
총무,사내 서비스 운영,대외유관 기관/업체 운영,(원본 L6 미기재),V2-L6-0824,총무,사내 서비스 운영,대외유관 기관/업체 운영,대외유관 기관/업체 운영 현장 조치 완료,상시,notification_doc,미싱 링크 복원 및 암묵지의 디지털 시각화
총무,사내 서비스 운영,사내 화물 운영,(원본 L6 미기재),V2-L6-0825,총무,사내 서비스 운영,두발로 운영,두발로 운영 요청 접수 완료,상시,approval_doc,미싱 링크 복원 및 암묵지의 디지털 시각화
총무,사내 서비스 운영,사내 화물 운영,(원본 L6 미기재),V2-L6-0826,총무,사내 서비스 운영,두발로 운영,두발로 운영 처리 대상 분류 완료,상시,analysis_report,미싱 링크 복원 및 암묵지의 디지털 시각화
총무,사내 서비스 운영,사내 화물 운영,(원본 L6 미기재),V2-L6-0827,총무,사내 서비스 운영,두발로 운영,두발로 운영 현장 조치 완료,상시,analysis_report,미싱 링크 복원 및 암묵지의 디지털 시각화
총무,사내 서비스 운영,사내 화물 운영,(원본 L6 미기재),V2-L6-0828,총무,사내 서비스 운영,두발로 운영,두발로 운영 시스템 처리 완료,상시,analysis_report,미싱 링크 복원 및 암묵지의 디지털 시각화
총무,사내 서비스 운영,사내 전화(e-Calling) 운영,(원본 L6 미기재),V2-L6-0829,총무,사내 서비스 운영,사내 전화(S-Calling) 운영,사내 전화(S-Calling) 운영 요청 접수 완료,상시,approval_doc,미싱 링크 복원 및 암묵지의 디지털 시각화
총무,사내 서비스 운영,사내 전화(e-Calling) 운영,(원본 L6 미기재),V2-L6-0830,총무,사내 서비스 운영,사내 전화(S-Calling) 운영,사내 전화(S-Calling) 운영 처리 대상 분류 완료,상시,analysis_report,미싱 링크 복원 및 암묵지의 디지털 시각화
총무,사내 서비스 운영,사내 전화(e-Calling) 운영,(원본 L6 미기재),V2-L6-0831,총무,사내 서비스 운영,사내 전화(S-Calling) 운영,사내 전화(S-Calling) 운영 현장 조치 완료,상시,analysis_report,미싱 링크 복원 및 암묵지의 디지털 시각화
총무,사내 서비스 운영,사내 전화(e-Calling) 운영,(원본 L6 미기재),V2-L6-0832,총무,사내 서비스 운영,사내 전화(S-Calling) 운영,사내 전화(S-Calling) 운영 시스템 처리 완료,상시,analysis_report,미싱 링크 복원 및 암묵지의 디지털 시각화
총무,사내 서비스 운영,사내 화물 운영,(원본 L6 미기재),V2-L6-0833,총무,사내 서비스 운영,사내 화물 운영,사내 화물 운영 요청 접수 완료,상시,approval_doc,미싱 링크 복원 및 암묵지의 디지털 시각화
총무,사내 서비스 운영,사내 화물 운영,(원본 L6 미기재),V2-L6-0834,총무,사내 서비스 운영,사내 화물 운영,사내 화물 운영 처리 대상 분류 완료,상시,analysis_report,미싱 링크 복원 및 암묵지의 디지털 시각화
총무,사내 서비스 운영,사내 화물 운영,(원본 L6 미기재),V2-L6-0835,총무,사내 서비스 운영,사내 화물 운영,사내 화물 운영 현장 조치 완료,상시,notification_doc,미싱 링크 복원 및 암묵지의 디지털 시각화
총무,사내 서비스 운영,사내 화물 운영,(원본 L6 미기재),V2-L6-0836,총무,사내 서비스 운영,안내센터 운영,안내센터 운영 요청 접수 완료,상시,approval_doc,미싱 링크 복원 및 암묵지의 디지털 시각화
총무,사내 서비스 운영,사내 화물 운영,(원본 L6 미기재),V2-L6-0837,총무,사내 서비스 운영,안내센터 운영,안내센터 운영 처리 대상 분류 완료,상시,analysis_report,미싱 링크 복원 및 암묵지의 디지털 시각화
총무,사내 서비스 운영,사내 화물 운영,(원본 L6 미기재),V2-L6-0838,총무,사내 서비스 운영,안내센터 운영,안내센터 운영 현장 조치 완료,상시,analysis_report,미싱 링크 복원 및 암묵지의 디지털 시각화
총무,사내 서비스 운영,사내 화물 운영,(원본 L6 미기재),V2-L6-0839,총무,사내 서비스 운영,안내센터 운영,안내센터 운영 시스템 처리 완료,상시,analysis_report,미싱 링크 복원 및 암묵지의 디지털 시각화
총무,사내 인프라 관리,건물 관리 (공조 등),(원본 L6 미기재),V2-L6-0840,총무,사내 인프라 관리,건물 관리 (공조 등),건물 관리 (공조 등) 요청 접수 완료,상시,approval_doc,미싱 링크 복원 및 암묵지의 디지털 시각화
총무,사내 인프라 관리,건물 관리 (공조 등),(원본 L6 미기재),V2-L6-0841,총무,사내 인프라 관리,건물 관리 (공조 등),건물 관리 (공조 등) 처리 대상 분류 완료,상시,analysis_report,미싱 링크 복원 및 암묵지의 디지털 시각화
총무,사내 인프라 관리,건물 관리 (공조 등),(원본 L6 미기재),V2-L6-0842,총무,사내 인프라 관리,건물 관리 (공조 등),건물 관리 (공조 등) 현장 조치 완료,상시,notification_doc,미싱 링크 복원 및 암묵지의 디지털 시각화
총무,사내 인프라 관리,비품 관리,(원본 L6 미기재),V2-L6-0843,총무,사내 인프라 관리,비품 관리,비품 관리 요청 접수 완료,상시,approval_doc,미싱 링크 복원 및 암묵지의 디지털 시각화
총무,사내 인프라 관리,비품 관리,(원본 L6 미기재),V2-L6-0844,총무,사내 인프라 관리,비품 관리,비품 관리 처리 대상 분류 완료,상시,analysis_report,미싱 링크 복원 및 암묵지의 디지털 시각화
총무,사내 인프라 관리,비품 관리,(원본 L6 미기재),V2-L6-0845,총무,사내 인프라 관리,비품 관리,비품 관리 현장 조치 완료,상시,notification_doc,미싱 링크 복원 및 암묵지의 디지털 시각화
총무,사내 인프라 관리,사내식당 관리,(원본 L6 미기재),V2-L6-0846,총무,사내 인프라 관리,사내식당 관리,사내식당 관리 요청 접수 완료,상시,approval_doc,미싱 링크 복원 및 암묵지의 디지털 시각화
총무,사내 인프라 관리,사내식당 관리,(원본 L6 미기재),V2-L6-0847,총무,사내 인프라 관리,사내식당 관리,사내식당 관리 처리 대상 분류 완료,상시,analysis_report,미싱 링크 복원 및 암묵지의 디지털 시각화
총무,사내 인프라 관리,사내식당 관리,(원본 L6 미기재),V2-L6-0848,총무,사내 인프라 관리,사내식당 관리,사내식당 관리 현장 조치 완료,상시,notification_doc,미싱 링크 복원 및 암묵지의 디지털 시각화
총무,사내 인프라 관리,사무실 레이아웃 관리,(원본 L6 미기재),V2-L6-0849,총무,사내 인프라 관리,사무실 레이아웃 관리,사무실 레이아웃 관리 요청 접수 완료,상시,approval_doc,미싱 링크 복원 및 암묵지의 디지털 시각화
총무,사내 인프라 관리,사무실 레이아웃 관리,(원본 L6 미기재),V2-L6-0850,총무,사내 인프라 관리,사무실 레이아웃 관리,사무실 레이아웃 관리 처리 대상 분류 완료,상시,analysis_report,미싱 링크 복원 및 암묵지의 디지털 시각화
총무,사내 인프라 관리,사무실 레이아웃 관리,(원본 L6 미기재),V2-L6-0851,총무,사내 인프라 관리,사무실 레이아웃 관리,사무실 레이아웃 관리 현장 조치 완료,상시,notification_doc,미싱 링크 복원 및 암묵지의 디지털 시각화
총무,사내 인프라 관리,사택 관리,(원본 L6 미기재),V2-L6-0852,총무,사내 인프라 관리,사택 관리,사택 관리 요청 접수 완료,상시,approval_doc,미싱 링크 복원 및 암묵지의 디지털 시각화
