[AS-IS] L3,[AS-IS] L4,[AS-IS] L5,[AS-IS] L6,[TO-BE] L3,[TO-BE] L4,[TO-BE] L5,[TO-BE] L6,추천 주체,전략 사유
노사,ER,희망퇴직,(데이터 없음),노사,ER,희망퇴직,[희망퇴직] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
노사,ER,희망퇴직,(데이터 없음),노사,ER,희망퇴직,[희망퇴직] 최종 의사결정 및 현장 조치 확정,HR,취합된 데이터를 바탕으로 한 관리자/HR의 최종 판단 및 컨펌
노사,ER,동향파악,(데이터 없음),노사,ER,동향파악,[동향파악] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
노사,ER,동향파악,(데이터 없음),노사,ER,동향파악,[동향파악] 최종 의사결정 및 현장 조치 확정,HR,취합된 데이터를 바탕으로 한 관리자/HR의 최종 판단 및 컨펌
노사,ER,마음건강,(데이터 없음),노사,ER,마음건강,[마음건강] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
노사,ER,마음건강,(데이터 없음),노사,ER,마음건강,[마음건강] 최종 의사결정 및 현장 조치 확정,HR,취합된 데이터를 바탕으로 한 관리자/HR의 최종 판단 및 컨펌
노사,ER,상호존중문화,(데이터 없음),노사,ER,상호존중문화,[상호존중문화] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
노사,ER,상호존중문화,(데이터 없음),노사,ER,상호존중문화,[상호존중문화] 최종 의사결정 및 현장 조치 확정,HR,취합된 데이터를 바탕으로 한 관리자/HR의 최종 판단 및 컨펌
노사,ER,여성ER,(데이터 없음),노사,ER,여성ER,[여성ER] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
노사,ER,여성ER,(데이터 없음),노사,ER,여성ER,[여성ER] 최종 의사결정 및 현장 조치 확정,HR,취합된 데이터를 바탕으로 한 관리자/HR의 최종 판단 및 컨펌
노사,ER,생일자 기념쿠키 지급,(데이터 없음),노사,ER,생일자 기념쿠키 지급,[생일자 기념쿠키 지급] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
노사,ER,생일자 기념쿠키 지급,(데이터 없음),노사,ER,생일자 기념쿠키 지급,[생일자 기념쿠키 지급] 최종 의사결정 및 현장 조치 확정,HR,취합된 데이터를 바탕으로 한 관리자/HR의 최종 판단 및 컨펌
노사,사건사고 관리,면담질문지 준비,(데이터 없음),노사,사건사고 관리,면담질문지 준비,[면담질문지 준비] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
노사,사건사고 관리,면담질문지 준비,(데이터 없음),노사,사건사고 관리,면담질문지 준비,[면담질문지 준비] 최종 의사결정 및 현장 조치 확정,HR,취합된 데이터를 바탕으로 한 관리자/HR의 최종 판단 및 컨펌
노사,사건사고 관리,면담기록/요약,(데이터 없음),노사,사건사고 관리,면담기록/요약,[면담기록/요약] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
노사,사건사고 관리,면담기록/요약,(데이터 없음),노사,사건사고 관리,면담기록/요약,[면담기록/요약] 최종 의사결정 및 현장 조치 확정,HR,취합된 데이터를 바탕으로 한 관리자/HR의 최종 판단 및 컨펌
노사,사건사고 관리,유사사례 및 판례 확인,(데이터 없음),노사,사건사고 관리,유사사례 및 판례 확인,[유사사례 및 판례 확인] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
노사,사건사고 관리,유사사례 및 판례 확인,(데이터 없음),노사,사건사고 관리,유사사례 및 판례 확인,[유사사례 및 판례 확인] 최종 의사결정 및 현장 조치 확정,HR,취합된 데이터를 바탕으로 한 관리자/HR의 최종 판단 및 컨펌
노사,사건사고 관리,징계양정 제안,(데이터 없음),노사,사건사고 관리,징계양정 제안,[징계양정 제안] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
노사,사건사고 관리,징계양정 제안,(데이터 없음),노사,사건사고 관리,징계양정 제안,[징계양정 제안] 최종 의사결정 및 현장 조치 확정,HR,취합된 데이터를 바탕으로 한 관리자/HR의 최종 판단 및 컨펌
임원조직,인력운영,임원 석세션 플랜,(데이터 없음),임원조직,인력운영,임원 석세션 플랜,[임원 석세션 플랜] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
임원조직,인력운영,임원 석세션 플랜,(데이터 없음),임원조직,인력운영,임원 석세션 플랜,[임원 석세션 플랜] 최종 의사결정 및 현장 조치 확정,HR,취합된 데이터를 바탕으로 한 관리자/HR의 최종 판단 및 컨펌
임원조직,인력운영,임원 피드백 면담,(데이터 없음),임원조직,인력운영,임원 피드백 면담,[임원 피드백 면담] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
임원조직,인력운영,임원 피드백 면담,(데이터 없음),임원조직,인력운영,임원 피드백 면담,[임원 피드백 면담] 최종 의사결정 및 현장 조치 확정,HR,취합된 데이터를 바탕으로 한 관리자/HR의 최종 판단 및 컨펌
임원조직,인력운영,핵심리더 선발,(데이터 없음),임원조직,인력운영,핵심리더 선발,[핵심리더 선발] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
임원조직,인력운영,핵심리더 선발,(데이터 없음),임원조직,인력운영,핵심리더 선발,[핵심리더 선발] 최종 의사결정 및 현장 조치 확정,HR,취합된 데이터를 바탕으로 한 관리자/HR의 최종 판단 및 컨펌
임원조직,인력운영,임원 근원 및 인물평,(데이터 없음),임원조직,인력운영,임원 근원 및 인물평,[임원 근원 및 인물평] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
임원조직,인력운영,임원 근원 및 인물평,(데이터 없음),임원조직,인력운영,임원 근원 및 인물평,[임원 근원 및 인물평] 최종 의사결정 및 현장 조치 확정,HR,취합된 데이터를 바탕으로 한 관리자/HR의 최종 판단 및 컨펌
임원조직,인력운영,조직도 작성,(데이터 없음),임원조직,인력운영,조직도 작성,[조직도 작성] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
임원조직,인력운영,조직도 작성,(데이터 없음),임원조직,인력운영,조직도 작성,[조직도 작성] 최종 의사결정 및 현장 조치 확정,HR,취합된 데이터를 바탕으로 한 관리자/HR의 최종 판단 및 컨펌
임원조직,인력운영,임원 계약 및 퇴임,(데이터 없음),임원조직,인력운영,임원 계약 및 퇴임,[임원 계약 및 퇴임] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
임원조직,인력운영,임원 계약 및 퇴임,(데이터 없음),임원조직,인력운영,임원 계약 및 퇴임,[임원 계약 및 퇴임] 최종 의사결정 및 현장 조치 확정,HR,취합된 데이터를 바탕으로 한 관리자/HR의 최종 판단 및 컨펌
임원조직,인력운영,퇴임임원 후속조치,(데이터 없음),임원조직,인력운영,퇴임임원 후속조치,[퇴임임원 후속조치] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
임원조직,인력운영,퇴임임원 후속조치,(데이터 없음),임원조직,인력운영,퇴임임원 후속조치,[퇴임임원 후속조치] 최종 의사결정 및 현장 조치 확정,HR,취합된 데이터를 바탕으로 한 관리자/HR의 최종 판단 및 컨펌
임원조직,조직개편,정기 조직개편,(데이터 없음),임원조직,조직개편,정기 조직개편,[정기 조직개편] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
임원조직,조직개편,정기 조직개편,(데이터 없음),임원조직,조직개편,정기 조직개편,[정기 조직개편] 최종 의사결정 및 현장 조치 확정,HR,취합된 데이터를 바탕으로 한 관리자/HR의 최종 판단 및 컨펌
임원조직,조직개편,수시 조직개편,(데이터 없음),임원조직,조직개편,수시 조직개편,[수시 조직개편] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
임원조직,조직개편,수시 조직개편,(데이터 없음),임원조직,조직개편,수시 조직개편,[수시 조직개편] 최종 의사결정 및 현장 조치 확정,HR,취합된 데이터를 바탕으로 한 관리자/HR의 최종 판단 및 컨펌
임원조직,교육/양성,SLP/TLP 과정,(데이터 없음),임원조직,교육/양성,SLP/TLP 과정,[SLP/TLP 과정] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
임원조직,교육/양성,SLP/TLP 과정,(데이터 없음),임원조직,교육/양성,SLP/TLP 과정,[SLP/TLP 과정] 최종 의사결정 및 현장 조치 확정,HR,취합된 데이터를 바탕으로 한 관리자/HR의 최종 판단 및 컨펌
임원조직,교육/양성,임원 부부 명상과정,(데이터 없음),임원조직,교육/양성,임원 부부 명상과정,[임원 부부 명상과정] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
임원조직,교육/양성,임원 부부 명상과정,(데이터 없음),임원조직,교육/양성,임원 부부 명상과정,[임원 부부 명상과정] 최종 의사결정 및 현장 조치 확정,HR,취합된 데이터를 바탕으로 한 관리자/HR의 최종 판단 및 컨펌
임원조직,교육/양성,그룹장 양성과정,(데이터 없음),임원조직,교육/양성,그룹장 양성과정,[그룹장 양성과정] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
임원조직,교육/양성,그룹장 양성과정,(데이터 없음),임원조직,교육/양성,그룹장 양성과정,[그룹장 양성과정] 최종 의사결정 및 현장 조치 확정,HR,취합된 데이터를 바탕으로 한 관리자/HR의 최종 판단 및 컨펌
총무,사내 서비스 운영,날인 및 증명서 관리,(데이터 없음),총무,사내 서비스 운영,날인 및 증명서 관리,[날인 및 증명서 관리] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
총무,사내 서비스 운영,날인 및 증명서 관리,(데이터 없음),총무,사내 서비스 운영,날인 및 증명서 관리,[날인 및 증명서 관리] 최종 의사결정 및 현장 조치 확정,SSC,물리적 현장 조치 및 관리 패키지 이관 (SSC)
총무,사내 서비스 운영,사내 화물 운영,(데이터 없음),총무,사내 서비스 운영,사내 화물 운영,[사내 화물 운영] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
총무,사내 서비스 운영,사내 화물 운영,(데이터 없음),총무,사내 서비스 운영,사내 화물 운영,[사내 화물 운영] 최종 의사결정 및 현장 조치 확정,SSC,물리적 현장 조치 및 관리 패키지 이관 (SSC)
총무,사내 서비스 운영,안내데스크 운영,(데이터 없음),총무,사내 서비스 운영,안내데스크 운영,[안내데스크 운영] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
총무,사내 서비스 운영,안내데스크 운영,(데이터 없음),총무,사내 서비스 운영,안내데스크 운영,[안내데스크 운영] 최종 의사결정 및 현장 조치 확정,SSC,물리적 현장 조치 및 관리 패키지 이관 (SSC)
총무,사내 서비스 운영,대외유관 기관/업체 운영,(데이터 없음),총무,사내 서비스 운영,대외유관 기관/업체 운영,[대외유관 기관/업체 운영] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
총무,사내 서비스 운영,대외유관 기관/업체 운영,(데이터 없음),총무,사내 서비스 운영,대외유관 기관/업체 운영,[대외유관 기관/업체 운영] 최종 의사결정 및 현장 조치 확정,SSC,물리적 현장 조치 및 관리 패키지 이관 (SSC)
총무,사내 서비스 운영,사내 전화(e-Calling) 운영,(데이터 없음),총무,사내 서비스 운영,사내 전화(e-Calling) 운영,[사내 전화(e-Calling) 운영] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
총무,사내 서비스 운영,사내 전화(e-Calling) 운영,(데이터 없음),총무,사내 서비스 운영,사내 전화(e-Calling) 운영,[사내 전화(e-Calling) 운영] 최종 의사결정 및 현장 조치 확정,SSC,물리적 현장 조치 및 관리 패키지 이관 (SSC)
총무,사내 인프라 관리,사무실 레이아웃 관리,(데이터 없음),총무,사내 인프라 관리,사무실 레이아웃 관리,[사무실 레이아웃 관리] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
총무,사내 인프라 관리,사무실 레이아웃 관리,(데이터 없음),총무,사내 인프라 관리,사무실 레이아웃 관리,[사무실 레이아웃 관리] 최종 의사결정 및 현장 조치 확정,SSC,물리적 현장 조치 및 관리 패키지 이관 (SSC)
총무,사내 인프라 관리,피트니스 관리,(데이터 없음),총무,사내 인프라 관리,피트니스 관리,[피트니스 관리] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
총무,사내 인프라 관리,피트니스 관리,(데이터 없음),총무,사내 인프라 관리,피트니스 관리,[피트니스 관리] 최종 의사결정 및 현장 조치 확정,SSC,물리적 현장 조치 및 관리 패키지 이관 (SSC)
총무,사내 인프라 관리,사내식당 관리,(데이터 없음),총무,사내 인프라 관리,사내식당 관리,[사내식당 관리] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
총무,사내 인프라 관리,사내식당 관리,(데이터 없음),총무,사내 인프라 관리,사내식당 관리,[사내식당 관리] 최종 의사결정 및 현장 조치 확정,SSC,물리적 현장 조치 및 관리 패키지 이관 (SSC)
총무,사내 인프라 관리,주차장 관리,(데이터 없음),총무,사내 인프라 관리,주차장 관리,[주차장 관리] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
총무,사내 인프라 관리,주차장 관리,(데이터 없음),총무,사내 인프라 관리,주차장 관리,[주차장 관리] 최종 의사결정 및 현장 조치 확정,SSC,물리적 현장 조치 및 관리 패키지 이관 (SSC)
총무,사내 인프라 관리,"숙박시설 운영 (기숙사, 포레스트)",(데이터 없음),총무,사내 인프라 관리,"숙박시설 운영 (기숙사, 포레스트)","[숙박시설 운영 (기숙사, 포레스트)] 기초 현황표 시스템 추출",Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
총무,사내 인프라 관리,"숙박시설 운영 (기숙사, 포레스트)",(데이터 없음),총무,사내 인프라 관리,"숙박시설 운영 (기숙사, 포레스트)","[숙박시설 운영 (기숙사, 포레스트)] 최종 의사결정 및 현장 조치 확정",SSC,물리적 현장 조치 및 관리 패키지 이관 (SSC)
총무,사내 인프라 관리,회의실 운영,(데이터 없음),총무,사내 인프라 관리,회의실 운영,[회의실 운영] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
총무,사내 인프라 관리,회의실 운영,(데이터 없음),총무,사내 인프라 관리,회의실 운영,[회의실 운영] 최종 의사결정 및 현장 조치 확정,SSC,물리적 현장 조치 및 관리 패키지 이관 (SSC)
총무,사내 인프라 관리,외부 사무실 운영,(데이터 없음),총무,사내 인프라 관리,외부 사무실 운영,[외부 사무실 운영] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
총무,사내 인프라 관리,외부 사무실 운영,(데이터 없음),총무,사내 인프라 관리,외부 사무실 운영,[외부 사무실 운영] 최종 의사결정 및 현장 조치 확정,SSC,물리적 현장 조치 및 관리 패키지 이관 (SSC)
총무,사내 인프라 관리,사택 관리,(데이터 없음),총무,사내 인프라 관리,사택 관리,[사택 관리] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
총무,사내 인프라 관리,사택 관리,(데이터 없음),총무,사내 인프라 관리,사택 관리,[사택 관리] 최종 의사결정 및 현장 조치 확정,SSC,물리적 현장 조치 및 관리 패키지 이관 (SSC)
총무,사내 인프라 관리,비품 관리,(데이터 없음),총무,사내 인프라 관리,비품 관리,[비품 관리] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
총무,사내 인프라 관리,비품 관리,(데이터 없음),총무,사내 인프라 관리,비품 관리,[비품 관리] 최종 의사결정 및 현장 조치 확정,SSC,물리적 현장 조치 및 관리 패키지 이관 (SSC)
총무,사내 인프라 관리,임직원 사진관리,(데이터 없음),총무,사내 인프라 관리,임직원 사진관리,[임직원 사진관리] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
총무,사내 인프라 관리,임직원 사진관리,(데이터 없음),총무,사내 인프라 관리,임직원 사진관리,[임직원 사진관리] 최종 의사결정 및 현장 조치 확정,SSC,물리적 현장 조치 및 관리 패키지 이관 (SSC)
총무,사내 인프라 관리,건물 관리 (공조 등),(데이터 없음),총무,사내 인프라 관리,건물 관리 (공조 등),[건물 관리 (공조 등)] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
총무,사내 인프라 관리,건물 관리 (공조 등),(데이터 없음),총무,사내 인프라 관리,건물 관리 (공조 등),[건물 관리 (공조 등)] 최종 의사결정 및 현장 조치 확정,SSC,물리적 현장 조치 및 관리 패키지 이관 (SSC)
총무,임직원 지원,임원 지원,(데이터 없음),총무,임직원 지원,임원 지원,[임원 지원] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
총무,임직원 지원,임원 지원,(데이터 없음),총무,임직원 지원,임원 지원,[임원 지원] 최종 의사결정 및 현장 조치 확정,SSC,물리적 현장 조치 및 관리 패키지 이관 (SSC)
총무,임직원 지원,임직원 출장지원,(데이터 없음),총무,임직원 지원,임직원 출장지원,[임직원 출장지원] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
총무,임직원 지원,임직원 출장지원,(데이터 없음),총무,임직원 지원,임직원 출장지원,[임직원 출장지원] 최종 의사결정 및 현장 조치 확정,SSC,물리적 현장 조치 및 관리 패키지 이관 (SSC)
총무,차량 관리,법인 차량 관리,(데이터 없음),총무,차량 관리,법인 차량 관리,[법인 차량 관리] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
총무,차량 관리,법인 차량 관리,(데이터 없음),총무,차량 관리,법인 차량 관리,[법인 차량 관리] 최종 의사결정 및 현장 조치 확정,SSC,물리적 현장 조치 및 관리 패키지 이관 (SSC)
총무,차량 관리,운전기사 관리,(데이터 없음),총무,차량 관리,운전기사 관리,[운전기사 관리] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
총무,차량 관리,운전기사 관리,(데이터 없음),총무,차량 관리,운전기사 관리,[운전기사 관리] 최종 의사결정 및 현장 조치 확정,SSC,물리적 현장 조치 및 관리 패키지 이관 (SSC)
총무,차량 관리,업무버스 관리,(데이터 없음),총무,차량 관리,업무버스 관리,[업무버스 관리] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
총무,차량 관리,업무버스 관리,(데이터 없음),총무,차량 관리,업무버스 관리,[업무버스 관리] 최종 의사결정 및 현장 조치 확정,SSC,물리적 현장 조치 및 관리 패키지 이관 (SSC)
총무,협력사 관리,입점업체 운영,(데이터 없음),총무,협력사 관리,입점업체 운영,[입점업체 운영] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
총무,협력사 관리,입점업체 운영,(데이터 없음),총무,협력사 관리,입점업체 운영,[입점업체 운영] 최종 의사결정 및 현장 조치 확정,SSC,물리적 현장 조치 및 관리 패키지 이관 (SSC)
총무,협력사 관리,상주협력사 관리,(데이터 없음),총무,협력사 관리,상주협력사 관리,[상주협력사 관리] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
총무,협력사 관리,상주협력사 관리,(데이터 없음),총무,협력사 관리,상주협력사 관리,[상주협력사 관리] 최종 의사결정 및 현장 조치 확정,SSC,물리적 현장 조치 및 관리 패키지 이관 (SSC)
총무,공통,파견자 문의 대응,(데이터 없음),총무,공통,파견자 문의 대응,[파견자 문의 대응] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
총무,공통,파견자 문의 대응,(데이터 없음),총무,공통,파견자 문의 대응,[파견자 문의 대응] 최종 의사결정 및 현장 조치 확정,SSC,물리적 현장 조치 및 관리 패키지 이관 (SSC)
해외인사,공통,주재원 인사(양성),(데이터 없음),해외인사,공통,주재원 인사(양성),[주재원 인사(양성)] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
해외인사,공통,주재원 인사(양성),(데이터 없음),해외인사,공통,주재원 인사(양성),[주재원 인사(양성)] 최종 의사결정 및 현장 조치 확정,HR,취합된 데이터를 바탕으로 한 관리자/HR의 최종 판단 및 컨펌
해외인사,인력운영,주재원 인사(선발/부임),(데이터 없음),해외인사,인력운영,주재원 인사(선발/부임),[주재원 인사(선발/부임)] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
해외인사,인력운영,주재원 인사(선발/부임),(데이터 없음),해외인사,인력운영,주재원 인사(선발/부임),[주재원 인사(선발/부임)] 최종 의사결정 및 현장 조치 확정,HR,취합된 데이터를 바탕으로 한 관리자/HR의 최종 판단 및 컨펌
해외인사,인력운영,주재원 인사(관리),(데이터 없음),해외인사,인력운영,주재원 인사(관리),[주재원 인사(관리)] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
해외인사,인력운영,주재원 인사(관리),(데이터 없음),해외인사,인력운영,주재원 인사(관리),[주재원 인사(관리)] 최종 의사결정 및 현장 조치 확정,HR,취합된 데이터를 바탕으로 한 관리자/HR의 최종 판단 및 컨펌
해외인사,인력운영,주재원 인사(귀임),(데이터 없음),해외인사,인력운영,주재원 인사(귀임),[주재원 인사(귀임)] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
해외인사,인력운영,주재원 인사(귀임),(데이터 없음),해외인사,인력운영,주재원 인사(귀임),[주재원 인사(귀임)] 최종 의사결정 및 현장 조치 확정,HR,취합된 데이터를 바탕으로 한 관리자/HR의 최종 판단 및 컨펌
해외인사,인력운영,STEP 운영,(데이터 없음),해외인사,인력운영,STEP 운영,[STEP 운영] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
해외인사,인력운영,STEP 운영,(데이터 없음),해외인사,인력운영,STEP 운영,[STEP 운영] 최종 의사결정 및 현장 조치 확정,HR,취합된 데이터를 바탕으로 한 관리자/HR의 최종 판단 및 컨펌
해외인사,인력운영,양성 파견 운영(현지/STEP),(데이터 없음),해외인사,인력운영,양성 파견 운영(현지/STEP),[양성 파견 운영(현지/STEP)] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
해외인사,인력운영,양성 파견 운영(현지/STEP),(데이터 없음),해외인사,인력운영,양성 파견 운영(현지/STEP),[양성 파견 운영(현지/STEP)] 최종 의사결정 및 현장 조치 확정,HR,취합된 데이터를 바탕으로 한 관리자/HR의 최종 판단 및 컨펌
해외인사,인력운영,파견 인력 부임/귀임,(데이터 없음),해외인사,인력운영,파견 인력 부임/귀임,[파견 인력 부임/귀임] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
해외인사,인력운영,파견 인력 부임/귀임,(데이터 없음),해외인사,인력운영,파견 인력 부임/귀임,[파견 인력 부임/귀임] 최종 의사결정 및 현장 조치 확정,HR,취합된 데이터를 바탕으로 한 관리자/HR의 최종 판단 및 컨펌
해외인사,인력운영,지표 관리,(데이터 없음),해외인사,인력운영,지표 관리,[지표 관리] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
해외인사,인력운영,지표 관리,(데이터 없음),해외인사,인력운영,지표 관리,[지표 관리] 최종 의사결정 및 현장 조치 확정,HR,취합된 데이터를 바탕으로 한 관리자/HR의 최종 판단 및 컨펌
해외인사,인력운영,조직 관리,(데이터 없음),해외인사,인력운영,조직 관리,[조직 관리] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
해외인사,인력운영,조직 관리,(데이터 없음),해외인사,인력운영,조직 관리,[조직 관리] 최종 의사결정 및 현장 조치 확정,HR,취합된 데이터를 바탕으로 한 관리자/HR의 최종 판단 및 컨펌
해외인사,임원인사,VP 승격,(데이터 없음),해외인사,임원인사,VP 승격,[VP 승격] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
해외인사,임원인사,VP 승격,(데이터 없음),해외인사,임원인사,VP 승격,[VP 승격] 최종 의사결정 및 현장 조치 확정,HR,취합된 데이터를 바탕으로 한 관리자/HR의 최종 판단 및 컨펌
해외인사,임원인사,현채인 평가,(데이터 없음),해외인사,임원인사,현채인 평가,[현채인 평가] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
해외인사,임원인사,현채인 평가,(데이터 없음),해외인사,임원인사,현채인 평가,[현채인 평가] 최종 의사결정 및 현장 조치 확정,HR,취합된 데이터를 바탕으로 한 관리자/HR의 최종 판단 및 컨펌
해외인사,주재원 제도,평가 운영,(데이터 없음),해외인사,주재원 제도,평가 운영,[평가 운영] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
해외인사,주재원 제도,평가 운영,(데이터 없음),해외인사,주재원 제도,평가 운영,[평가 운영] 최종 의사결정 및 현장 조치 확정,HR,취합된 데이터를 바탕으로 한 관리자/HR의 최종 판단 및 컨펌
해외인사,주재원 제도,승격 운영,(데이터 없음),해외인사,주재원 제도,승격 운영,[승격 운영] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
해외인사,주재원 제도,승격 운영,(데이터 없음),해외인사,주재원 제도,승격 운영,[승격 운영] 최종 의사결정 및 현장 조치 확정,HR,취합된 데이터를 바탕으로 한 관리자/HR의 최종 판단 및 컨펌
해외인사,주재원 제도,시상 운영,(데이터 없음),해외인사,주재원 제도,시상 운영,[시상 운영] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
해외인사,주재원 제도,시상 운영,(데이터 없음),해외인사,주재원 제도,시상 운영,[시상 운영] 최종 의사결정 및 현장 조치 확정,HR,취합된 데이터를 바탕으로 한 관리자/HR의 최종 판단 및 컨펌
해외인사,주재원 제도,징계 관리,(데이터 없음),해외인사,주재원 제도,징계 관리,[징계 관리] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
